order_date,category,units_sold,inventory_on_hand,unit_price,injected_anomaly
2023-11-02,Toys,189,536,24.42,
2023-11-03,Toys,164,335,25.1,
2023-11-04,Toys,190,357,24.78,
2023-11-05,Toys,180,389,24.26,
2023-11-06,Toys,171,421,23.74,
2023-11-07,Toys,217,453,26.06,
2023-11-08,Toys,168,305,24.49,
2023-11-09,Toys,195,297,25.42,
2023-11-10,Toys,151,438,23.81,
2023-11-11,Toys,169,264,24.31,
2023-11-12,Toys,180,370,24.7,
2023-11-13,Toys,192,476,25.1,
2023-11-14,Toys,202,531,23.7,
2023-11-15,Toys,201,308,25.7,
2023-11-16,Toys,188,365,24.36,
2023-11-17,Toys,170,293,24.77,
2023-11-18,Toys,153,335,25.18,
2023-11-19,Toys,180,278,25.24,
2023-11-20,Toys,174,417,24.19,
2023-11-21,Toys,209,318,24.5,
2023-11-22,Toys,231,377,25.64,
2023-11-23,Toys,198,425,23.91,
2023-11-24,Toys,164,473,24.42,
2023-11-25,Toys,155,386,24.3,
2023-11-26,Toys,177,500,24.25,
2023-11-27,Toys,182,461,24.86,
2023-11-28,Toys,187,335,23.71,
2023-11-29,Toys,217,576,24.41,
2023-11-30,Toys,198,439,23.84,
2023-12-01,Toys,162,439,24.85,
2023-12-02,Toys,166,432,25.85,
2023-12-03,Toys,169,424,25.0,
2023-12-04,Toys,195,552,24.68,
2023-12-05,Toys,220,681,24.36,
2023-12-06,Toys,246,641,24.33,
2023-12-07,Toys,206,514,24.29,
2023-12-08,Toys,166,386,24.26,
2023-12-09,Toys,162,425,24.81,
2023-12-10,Toys,149,407,25.23,
2023-12-11,Toys,192,380,24.8,
2023-12-12,Toys,235,620,24.55,
2023-12-13,Toys,257,755,25.03,
2023-12-14,Toys,232,409,24.02,
2023-12-15,Toys,208,426,24.34,
2023-12-16,Toys,184,442,24.67,
2023-12-17,Toys,206,591,25.51,
2023-12-18,Toys,193,433,24.68,
2023-12-19,Toys,218,504,26.15,
2023-12-20,Toys,244,574,25.25,
2023-12-21,Toys,224,375,24.92,
2023-12-22,Toys,181,516,24.73,
2023-12-23,Toys,187,504,23.84,
2023-12-24,Toys,190,422,24.36,
2023-12-25,Toys,192,340,24.87,
2023-12-26,Toys,237,566,25.05,
2023-12-27,Toys,249,499,25.86,
2023-12-28,Toys,216,608,25.24,
2023-12-29,Toys,205,424,24.34,
2023-12-30,Toys,197,514,25.63,
2023-12-31,Toys,220,523,24.48,
2024-01-01,Toys,209,235,26.13,
2024-01-02,Toys,198,538,26.14,
2024-01-03,Toys,185,436,24.86,
2024-01-04,Toys,162,362,24.95,
2024-01-05,Toys,139,287,25.04,
2024-01-06,Toys,149,335,25.03,
2024-01-07,Toys,146,355,23.86,
2024-01-08,Toys,155,375,25.93,
2024-01-09,Toys,195,448,24.35,
2024-01-10,Toys,219,610,26.07,
2024-01-11,Toys,184,319,23.74,
2024-01-12,Toys,147,368,25.66,
2024-01-13,Toys,144,328,25.35,
2024-01-14,Toys,142,288,25.04,
2024-01-15,Toys,176,335,24.73,
2024-01-16,Toys,197,362,23.84,
2024-01-17,Toys,197,302,24.28,
2024-01-18,Toys,190,399,26.18,
2024-01-19,Toys,152,313,24.8,
2024-01-20,Toys,149,251,24.84,
2024-01-21,Toys,162,423,23.71,
2024-01-22,Toys,174,358,25.51,
2024-01-23,Toys,213,530,25.91,
2024-01-24,Toys,43,68,24.11,drop
2024-01-25,Toys,801,189,26.01,spike
2024-01-26,Toys,169,310,25.94,
2024-01-27,Toys,156,317,25.77,
2024-01-28,Toys,183,532,24.56,
2024-01-29,Toys,193,569,24.42,
2024-01-30,Toys,203,606,24.29,
2024-01-31,Toys,223,466,24.39,
2024-02-01,Toys,192,462,24.12,
2024-02-02,Toys,161,459,23.84,
2024-02-03,Toys,164,319,25.88,
2024-02-04,Toys,171,315,25.73,
2024-02-05,Toys,182,451,24.68,
2024-02-06,Toys,222,507,24.68,
2024-02-07,Toys,205,484,25.67,
2024-02-08,Toys,200,428,24.62,
2024-02-09,Toys,171,354,24.81,
2024-02-10,Toys,142,430,25.0,
2024-02-11,Toys,173,579,24.28,
2024-02-12,Toys,203,312,25.03,
2024-02-13,Toys,234,487,24.06,
2024-02-14,Toys,235,457,25.09,
2024-02-15,Toys,200,358,25.11,
2024-02-16,Toys,164,258,25.13,
2024-02-17,Toys,175,329,24.72,
2024-02-18,Toys,189,388,24.35,
2024-02-19,Toys,205,452,25.67,
2024-02-20,Toys,222,569,25.86,
2024-02-21,Toys,240,686,26.06,
2024-02-22,Toys,220,458,24.58,
2024-02-23,Toys,183,456,24.39,
2024-02-24,Toys,181,337,24.06,
2024-02-25,Toys,190,382,24.12,
2024-02-26,Toys,187,363,25.69,
2024-02-27,Toys,202,392,25.76,
2024-02-28,Toys,217,420,25.84,
2024-02-29,Toys,231,661,25.97,
2024-03-01,Toys,198,456,25.82,
2024-03-02,Toys,166,251,25.67,
2024-03-03,Toys,155,261,24.93,
2024-03-04,Toys,193,532,24.16,
2024-03-05,Toys,187,486,24.14,
2024-03-06,Toys,182,441,24.13,
2024-03-07,Toys,176,396,24.12,
2024-03-08,Toys,170,350,24.1,
2024-03-09,Toys,174,315,24.55,
2024-03-10,Toys,177,280,25.0,
2024-03-11,Toys,204,360,23.73,
2024-03-12,Toys,235,474,24.78,
2024-03-13,Toys,266,587,25.84,
2024-03-14,Toys,216,426,25.55,
2024-03-15,Toys,176,456,23.85,
2024-03-16,Toys,182,485,24.26,
2024-03-17,Toys,188,515,24.67,
2024-03-18,Toys,222,519,24.75,
2024-03-19,Toys,259,446,25.28,
2024-03-20,Toys,266,733,25.8,
2024-03-21,Toys,42,114,26.02,drop
2024-03-22,Toys,189,487,24.83,
2024-03-23,Toys,194,353,25.58,
2024-03-24,Toys,193,426,23.79,
2024-03-25,Toys,205,605,24.43,
2024-03-26,Toys,256,543,24.02,
2024-03-27,Toys,250,644,24.5,
2024-03-28,Toys,208,551,24.78,
2024-03-29,Toys,196,474,24.32,
2024-03-30,Toys,184,398,23.86,
2024-03-31,Toys,177,528,23.85,
2024-04-01,Toys,190,444,24.63,
2024-04-02,Toys,254,461,25.18,
2024-04-03,Toys,280,780,25.71,
2024-04-04,Toys,234,533,24.43,
2024-04-05,Toys,174,356,24.3,
2024-04-06,Toys,206,482,25.04,
2024-04-07,Toys,180,478,25.14,
2024-04-08,Toys,174,434,24.78,
2024-04-09,Toys,249,398,24.98,
2024-04-10,Toys,232,406,24.88,
2024-04-11,Toys,215,414,24.79,
2024-04-12,Toys,183,462,24.63,
2024-04-13,Toys,181,432,23.9,
2024-04-14,Toys,189,511,25.74,
2024-04-15,Toys,197,305,24.02,
2024-04-16,Toys,260,746,26.17,
2024-04-17,Toys,236,635,25.81,
2024-04-18,Toys,236,407,26.1,
2024-04-19,Toys,200,405,24.85,
2024-04-20,Toys,195,360,23.7,
2024-04-21,Toys,180,401,25.07,
2024-04-22,Toys,206,575,24.76,
2024-04-23,Toys,234,570,24.47,
2024-04-24,Toys,263,564,24.18,
2024-04-25,Toys,224,442,24.28,
2024-04-26,Toys,169,310,26.06,
2024-04-27,Toys,178,545,25.85,
2024-04-28,Toys,187,439,25.69,
2024-04-29,Toys,219,485,26.16,
2024-04-30,Toys,228,673,23.8,
2024-05-01,Toys,227,416,23.85,
2024-05-02,Toys,249,742,25.71,
2024-05-03,Toys,221,470,24.59,
2024-05-04,Toys,210,518,24.7,
2024-05-05,Toys,198,565,24.81,
2024-05-06,Toys,218,611,24.66,
2024-05-07,Toys,237,657,24.51,
2024-05-08,Toys,234,608,25.24,
2024-05-09,Toys,231,558,25.98,
2024-05-10,Toys,204,491,25.51,
2024-05-11,Toys,178,424,25.04,
2024-05-12,Toys,183,505,24.03,
2024-05-13,Toys,210,586,26.15,
2024-05-14,Toys,229,506,25.7,
2024-05-15,Toys,248,426,25.25,
2024-05-16,Toys,207,385,25.8,
2024-05-17,Toys,185,344,24.32,
2024-05-18,Toys,186,412,25.91,
2024-05-19,Toys,186,401,25.63,
2024-05-20,Toys,192,297,23.78,
2024-05-21,Toys,243,545,24.92,
2024-05-22,Toys,236,581,26.07,
2024-05-23,Toys,211,513,24.43,
2024-05-24,Toys,185,534,25.21,
2024-05-25,Toys,159,252,25.33,
2024-05-26,Toys,190,489,24.05,
2024-05-27,Toys,173,300,24.74,
2024-05-28,Toys,203,446,24.27,
2024-05-29,Toys,227,430,25.08,
2024-05-30,Toys,188,445,25.91,
2024-05-31,Toys,149,236,24.62,
2024-06-01,Toys,162,282,23.98,
2024-06-02,Toys,168,331,24.7,
2024-06-03,Toys,190,447,25.37,
2024-06-04,Toys,201,449,25.24,
2024-06-05,Toys,212,451,25.11,
2024-06-06,Toys,198,433,24.83,
2024-06-07,Toys,181,415,24.47,
2024-06-08,Toys,164,397,24.1,
2024-06-09,Toys,138,368,25.1,
2024-06-10,Toys,157,388,25.54,
2024-06-11,Toys,196,501,25.94,
2024-06-12,Toys,224,547,24.07,
2024-06-13,Toys,182,341,24.77,
2024-06-14,Toys,143,420,26.03,
2024-06-15,Toys,156,423,24.01,
2024-06-16,Toys,157,247,24.24,
2024-06-17,Toys,182,408,25.63,
2024-06-18,Toys,191,363,24.31,
2024-06-19,Toys,207,311,25.5,
2024-06-20,Toys,189,366,25.86,
2024-06-21,Toys,173,420,25.72,
2024-06-22,Toys,172,308,23.93,
2024-06-23,Toys,152,413,24.75,
2024-06-24,Toys,176,518,25.35,
2024-06-25,Toys,188,375,25.8,
2024-06-26,Toys,203,534,24.35,
2024-06-27,Toys,211,447,24.94,
2024-06-28,Toys,161,329,25.3,
2024-06-29,Toys,157,442,24.8,
2024-06-30,Toys,154,382,25.34,
2024-07-01,Toys,170,398,24.38,
2024-07-02,Toys,186,415,24.13,
2024-07-03,Toys,195,493,24.16,
2024-07-04,Toys,102,256,24.83,
2024-07-05,Toys,9,19,25.5,drop
2024-07-06,Toys,159,312,25.21,
2024-07-07,Toys,153,432,24.69,
2024-07-08,Toys,178,232,24.44,
2024-07-09,Toys,204,491,24.2,
2024-07-10,Toys,197,333,25.97,
2024-07-11,Toys,159,239,25.06,
2024-07-12,Toys,144,290,24.74,
2024-07-13,Toys,132,334,24.95,
2024-07-14,Toys,149,225,25.16,
2024-07-15,Toys,155,342,25.37,
2024-07-16,Toys,186,492,24.43,
2024-07-17,Toys,174,483,25.58,
2024-07-18,Toys,162,325,24.46,
2024-07-19,Toys,134,218,26.09,
2024-07-20,Toys,138,255,24.51,
2024-07-21,Toys,142,284,24.2,
2024-07-22,Toys,157,252,25.18,
2024-07-23,Toys,169,262,24.98,
2024-07-24,Toys,181,272,24.79,
2024-07-25,Toys,173,415,26.18,
2024-07-26,Toys,129,378,24.65,
2024-07-27,Toys,129,220,24.64,
2024-07-28,Toys,150,248,25.21,
2024-07-29,Toys,136,300,25.23,
2024-07-30,Toys,186,447,25.92,
2024-07-31,Toys,158,435,25.67,
2024-08-01,Toys,130,206,24.8,
2024-08-02,Toys,121,242,25.18,
2024-08-03,Toys,123,337,25.81,
2024-08-04,Toys,160,336,25.46,
2024-08-05,Toys,198,334,25.12,
2024-08-06,Toys,180,330,25.26,
2024-08-07,Toys,162,327,25.39,
2024-08-08,Toys,138,243,25.39,
2024-08-09,Toys,115,248,25.46,
2024-08-10,Toys,124,214,24.9,
2024-08-11,Toys,171,489,24.41,
2024-08-12,Toys,703,1054,25.08,spike
2024-08-13,Toys,155,271,23.99,
2024-08-14,Toys,156,310,24.6,
2024-08-15,Toys,159,348,25.21,
2024-08-16,Toys,101,263,24.26,
2024-08-17,Toys,109,300,25.66,
2024-08-18,Toys,117,325,24.06,
2024-08-19,Toys,125,278,24.1,
2024-08-20,Toys,150,323,25.44,
2024-08-21,Toys,159,437,25.3,
2024-08-22,Toys,134,343,25.32,
2024-08-23,Toys,119,312,25.37,
2024-08-24,Toys,114,179,24.59,
2024-08-25,Toys,121,294,26.07,
2024-08-26,Toys,133,316,25.05,
2024-08-27,Toys,133,433,25.73,
2024-08-28,Toys,134,400,24.82,
2024-08-29,Toys,134,368,23.9,
2024-08-30,Toys,91,255,24.9,
2024-08-31,Toys,113,190,25.08,
2024-09-01,Toys,119,306,25.26,
2024-09-02,Toys,152,324,24.66,
2024-09-03,Toys,184,341,24.07,
2024-09-04,Toys,136,305,25.64,
2024-09-05,Toys,143,391,24.11,
2024-09-06,Toys,130,360,24.22,
2024-09-07,Toys,116,329,24.32,
2024-09-08,Toys,120,312,24.54,
2024-09-09,Toys,125,296,24.75,
2024-09-10,Toys,150,298,25.44,
2024-09-11,Toys,84,256,25.16,
2024-09-12,Toys,18,214,24.86,drop
2024-09-13,Toys,94,155,26.09,
2024-09-14,Toys,100,293,24.88,
2024-09-15,Toys,104,270,24.85,
2024-09-16,Toys,125,334,25.02,
2024-09-17,Toys,142,254,24.54,
2024-09-18,Toys,153,279,24.35,
2024-09-19,Toys,131,216,25.01,
2024-09-20,Toys,93,151,24.63,
2024-09-21,Toys,121,156,24.74,
2024-09-22,Toys,104,160,24.81,
2024-09-23,Toys,115,271,25.35,
2024-09-24,Toys,143,323,23.86,
2024-09-25,Toys,134,284,24.56,
2024-09-26,Toys,125,246,25.27,
2024-09-27,Toys,100,276,25.97,
2024-09-28,Toys,108,242,23.94,
2024-09-29,Toys,331,886,25.64,spike
2024-09-30,Toys,116,207,25.6,
2024-10-01,Toys,139,351,23.81,
2024-10-02,Toys,154,405,24.12,
2024-10-03,Toys,170,460,24.43,
2024-10-04,Toys,186,514,24.74,
2024-10-05,Toys,141,388,25.35,
2024-10-06,Toys,123,240,24.44,
2024-10-07,Toys,114,265,24.48,
2024-10-08,Toys,111,255,24.71,
2024-10-09,Toys,108,244,24.93,
2024-10-10,Toys,106,234,25.16,
2024-10-11,Toys,103,285,25.31,
2024-10-12,Toys,105,251,25.72,
2024-10-13,Toys,113,279,25.22,
2024-10-14,Toys,124,307,25.66,
2024-10-15,Toys,134,334,26.09,
2024-10-16,Toys,135,362,25.57,
2024-10-17,Toys,136,390,25.05,
2024-10-18,Toys,116,269,24.86,
2024-10-19,Toys,96,302,25.95,
2024-10-20,Toys,117,334,23.84,
2024-10-21,Toys,132,361,24.37,
2024-10-22,Toys,142,323,24.9,
2024-10-23,Toys,146,320,25.43,
2024-10-24,Toys,134,318,25.16,
2024-10-25,Toys,106,280,25.63,
2024-10-26,Toys,113,225,25.72,
2024-10-27,Toys,110,247,24.31,
2024-10-28,Toys,115,271,25.02,
2024-10-29,Toys,150,265,25.24,
2024-10-30,Toys,143,280,24.83,
2024-10-31,Toys,134,296,23.84,
2024-11-01,Toys,153,376,24.07,
2024-11-02,Toys,171,440,24.35,
2024-11-03,Toys,167,496,24.4,
2024-11-04,Toys,204,551,25.53,
2024-11-05,Toys,220,602,25.08,
2024-11-06,Toys,237,654,24.63,
2024-11-07,Toys,194,573,25.31,
2024-11-08,Toys,125,492,24.63,
2024-11-09,Toys,160,411,25.64,
2024-11-10,Toys,187,382,25.46,
2024-11-11,Toys,191,378,24.05,
2024-11-12,Toys,230,562,24.84,
2024-11-13,Toys,227,451,24.18,
2024-11-14,Toys,223,413,26.03,
2024-11-15,Toys,168,472,26.09,
2024-11-16,Toys,154,236,25.46,
2024-11-17,Toys,187,551,24.84,
2024-11-18,Toys,209,472,26.02,
2024-11-19,Toys,241,428,25.42,
2024-11-20,Toys,251,407,24.75,
2024-11-21,Toys,204,564,24.1,
2024-11-22,Toys,182,514,25.3,
2024-11-23,Toys,161,307,25.23,
2024-11-24,Toys,185,312,25.55,
2024-11-25,Toys,184,463,25.43,
2024-11-26,Toys,254,651,25.61,
2024-11-27,Toys,265,724,24.56,
2024-11-28,Toys,222,618,26.19,
2024-11-29,Toys,175,512,26.03,
2024-11-30,Toys,208,376,25.13,
2024-12-01,Toys,211,613,26.16,
2024-12-02,Toys,214,628,23.7,
2024-12-03,Toys,265,643,25.07,
2024-12-04,Toys,283,719,24.42,
2024-12-05,Toys,215,415,25.26,
2024-12-06,Toys,183,420,24.56,
2024-12-07,Toys,181,390,24.36,
2024-12-08,Toys,205,459,24.5,
2024-12-09,Toys,229,527,24.65,
2024-12-10,Toys,253,596,24.79,
2024-12-11,Toys,239,544,24.28,
2024-12-12,Toys,225,493,23.77,
2024-12-13,Toys,202,346,23.72,
2024-12-14,Toys,195,466,24.52,
2024-12-15,Toys,229,647,26.0,
2024-12-16,Toys,210,410,23.82,
2024-12-17,Toys,266,496,24.82,
2024-12-18,Toys,304,868,25.81,
2024-12-19,Toys,246,503,26.01,
2024-12-20,Toys,189,468,25.5,
2024-12-21,Toys,178,384,24.98,
2024-12-22,Toys,225,440,24.96,
2024-12-23,Toys,252,647,25.21,
2024-12-24,Toys,271,641,24.43,
2024-12-25,Toys,290,819,24.15,
2024-12-26,Toys,243,461,23.91,
2024-12-27,Toys,166,370,24.32,
2024-12-28,Toys,191,438,25.62,
2024-12-29,Toys,219,480,24.26,
2024-12-30,Toys,225,656,24.41,
2024-12-31,Toys,262,412,24.31,
2025-01-01,Toys,229,541,24.63,
2025-01-02,Toys,178,312,24.12,
2025-01-03,Toys,139,306,24.92,
2025-01-04,Toys,161,409,24.96,
2025-01-05,Toys,162,449,25.93,
2025-01-06,Toys,169,359,24.57,
2025-01-07,Toys,203,585,26.12,
2025-01-08,Toys,186,534,26.1,
2025-01-09,Toys,170,483,26.09,
2025-01-10,Toys,161,404,25.58,
2025-01-11,Toys,152,325,25.07,
2025-01-12,Toys,194,457,26.12,
2025-01-13,Toys,179,313,25.52,
2025-01-14,Toys,212,324,25.7,
2025-01-15,Toys,246,335,25.88,
2025-01-16,Toys,203,346,25.84,
2025-01-17,Toys,146,357,25.91,
2025-01-18,Toys,155,394,24.73,
2025-01-19,Toys,188,551,24.6,
2025-01-20,Toys,197,540,24.41,
2025-01-21,Toys,208,510,24.81,
2025-01-22,Toys,220,407,24.26,
2025-01-23,Toys,211,433,25.55,
2025-01-24,Toys,166,291,23.85,
2025-01-25,Toys,174,359,24.47,
2025-01-26,Toys,181,511,24.43,
2025-01-27,Toys,202,573,23.78,
2025-01-28,Toys,226,348,25.02,
2025-01-29,Toys,252,662,24.46,
2025-01-30,Toys,229,350,23.86,
2025-01-31,Toys,195,360,24.5,
2025-02-01,Toys,172,370,23.89,
2025-02-02,Toys,194,362,24.78,
2025-02-03,Toys,204,444,25.55,
2025-02-04,Toys,214,501,25.37,
2025-02-05,Toys,224,558,25.19,
2025-02-06,Toys,225,652,24.61,
2025-02-07,Toys,204,450,25.1,
2025-02-08,Toys,205,461,25.05,
2025-02-09,Toys,207,471,25.01,
2025-02-10,Toys,208,482,24.96,
2025-02-11,Toys,244,485,25.5,
2025-02-12,Toys,254,712,25.62,
2025-02-13,Toys,222,612,24.83,
2025-02-14,Toys,191,512,24.03,
2025-02-15,Toys,186,540,25.82,
2025-02-16,Toys,209,333,24.69,
2025-02-17,Toys,206,366,25.75,
2025-02-18,Toys,248,429,24.07,
2025-02-19,Toys,262,743,25.76,
2025-02-20,Toys,248,466,24.03,
2025-02-21,Toys,187,417,24.29,
2025-02-22,Toys,185,489,24.54,
2025-02-23,Toys,175,335,24.61,
2025-02-24,Toys,223,457,25.55,
2025-02-25,Toys,234,490,25.79,
2025-02-26,Toys,245,524,26.03,
2025-02-27,Toys,223,282,25.85,
2025-02-28,Toys,200,40,25.67,drop
2025-03-01,Toys,178,228,24.11,
2025-03-02,Toys,198,415,24.72,
2025-03-03,Toys,217,628,23.79,
2025-03-04,Toys,263,640,24.91,
2025-03-05,Toys,262,651,24.23,
2025-03-06,Toys,216,461,24.8,
2025-03-07,Toys,210,459,23.91,
2025-03-08,Toys,204,599,25.03,
2025-03-09,Toys,218,576,25.12,
2025-03-10,Toys,231,554,25.21,
2025-03-11,Toys,244,532,25.3,
2025-03-12,Toys,258,509,25.39,
2025-03-13,Toys,232,400,25.48,
2025-03-14,Toys,207,513,25.06,
2025-03-15,Toys,186,490,24.13,
2025-03-16,Toys,197,323,25.9,
2025-03-17,Toys,213,463,25.79,
2025-03-18,Toys,249,602,25.56,
2025-03-19,Toys,285,742,25.34,
2025-03-20,Toys,233,502,24.3,
2025-03-21,Toys,195,520,23.83,
2025-03-22,Toys,222,538,25.72,
2025-03-23,Toys,195,583,23.85,
2025-03-24,Toys,1279,2850,25.28,spike
2025-03-25,Toys,265,784,24.5,
2025-03-26,Toys,272,422,25.54,
2025-03-27,Toys,232,664,24.63,
2025-03-28,Toys,191,432,25.63,
2025-03-29,Toys,201,364,25.03,
2025-03-30,Toys,218,473,24.9,
2025-03-31,Toys,236,683,24.88,
2025-04-01,Toys,262,765,24.77,
2025-04-02,Toys,227,645,24.55,
2025-04-03,Toys,255,594,26.18,
2025-04-04,Toys,239,532,25.39,
2025-04-05,Toys,223,470,24.6,
2025-04-06,Toys,214,466,24.05,
2025-04-07,Toys,205,613,23.72,
2025-04-08,Toys,242,663,24.42,
2025-04-09,Toys,278,713,25.13,
2025-04-10,Toys,245,572,26.07,
2025-04-11,Toys,202,305,26.14,
2025-04-12,Toys,204,475,24.28,
2025-04-13,Toys,204,574,24.12,
2025-04-14,Toys,219,494,23.94,
2025-04-15,Toys,247,413,24.17,
2025-04-16,Toys,269,438,23.76,
2025-04-17,Toys,251,682,25.12,
2025-04-18,Toys,192,332,23.74,
2025-04-19,Toys,218,541,25.95,
2025-04-20,Toys,217,622,26.16,
2025-04-21,Toys,209,418,26.08,
2025-04-22,Toys,270,455,25.96,
2025-04-23,Toys,264,475,25.33,
2025-04-24,Toys,218,433,25.63,
2025-04-25,Toys,173,391,25.93,
2025-04-26,Toys,205,434,24.09,
2025-04-27,Toys,194,546,23.84,
2025-04-28,Toys,229,607,25.77,
2025-04-29,Toys,250,643,24.84,
2025-04-30,Toys,272,647,25.38,
2025-05-01,Toys,233,535,24.47,
2025-05-02,Toys,211,462,24.49,
2025-05-03,Toys,189,389,24.52,
2025-05-04,Toys,200,585,24.54,
2025-05-05,Toys,230,490,23.88,
2025-05-06,Toys,266,691,26.12,
2025-05-07,Toys,252,696,25.32,
2025-05-08,Toys,237,701,24.51,
2025-05-09,Toys,181,439,25.56,
2025-05-10,Toys,208,428,23.73,
2025-05-11,Toys,200,307,25.64,
2025-05-12,Toys,238,446,24.89,
2025-05-13,Toys,276,586,24.14,
2025-05-14,Toys,259,655,24.96,
2025-05-15,Toys,253,463,25.84,
2025-05-16,Toys,190,558,23.72,
2025-05-17,Toys,191,546,24.25,
2025-05-18,Toys,206,534,26.01,
2025-05-19,Toys,220,470,26.09,
2025-05-20,Toys,235,475,26.01,
2025-05-21,Toys,235,580,25.16,
2025-05-22,Toys,235,686,24.32,
2025-05-23,Toys,204,394,23.96,
2025-05-24,Toys,187,549,26.07,
2025-05-25,Toys,197,318,24.56,
2025-05-26,Toys,187,534,23.73,
2025-05-27,Toys,222,649,24.41,
2025-05-28,Toys,258,764,25.09,
2025-05-29,Toys,239,599,24.81,
2025-05-30,Toys,182,505,25.1,
2025-05-31,Toys,179,477,25.96,
2025-06-01,Toys,184,439,23.71,
2025-06-02,Toys,199,532,24.69,
2025-06-03,Toys,234,599,26.08,
2025-06-04,Toys,241,501,25.83,
2025-06-05,Toys,219,374,25.8,
2025-06-06,Toys,209,247,25.23,
2025-06-07,Toys,199,308,24.86,
2025-06-08,Toys,189,370,24.5,
2025-06-09,Toys,211,431,25.78,
2025-06-10,Toys,233,413,25.27,
2025-06-11,Toys,215,431,24.47,
2025-06-12,Toys,186,450,24.37,
2025-06-13,Toys,157,468,24.27,
2025-06-14,Toys,161,451,25.0,
2025-06-15,Toys,165,435,24.78,
2025-06-16,Toys,189,418,23.8,
2025-06-17,Toys,226,346,25.16,
2025-06-18,Toys,233,693,26.09,
2025-06-19,Toys,211,339,24.83,
2025-06-20,Toys,157,388,25.62,
2025-06-21,Toys,168,485,24.39,
2025-06-22,Toys,186,342,25.85,
2025-06-23,Toys,162,253,24.74,
2025-06-24,Toys,224,378,26.05,
2025-06-25,Toys,216,504,26.11,
2025-06-26,Toys,208,618,23.87,
2025-06-27,Toys,172,266,24.5,
2025-06-28,Toys,155,460,24.93,
2025-06-29,Toys,157,299,24.76,
2025-06-30,Toys,173,295,24.97,
