order_date,category,units_sold,inventory_on_hand,unit_price,_injected_anomaly
19-Feb-25,Furnitature,-168,377,395.5,
04/28/2023, Toys ,172,na,$25.54,
2025.03.13,CLOTHING,449,1298,N/A,
"Sep 24, 2024",Electroncs,206,336,250.71,
2024.09.19,electronics,217,?,257.83,
2025.01.02, groceries ,596,null,$8.63,
08/21/2023,GROCERIES ,-389,1052,$8.45,
10-02-2023,FURNITURE ,72,164,$407.89,
05-Jan-24,FURNITURE ,97,201,406.57,
"Jan 20, 2023",Furnitature,91,227,"394,91",
13-05-2023, groceries ,536,1417,8.22,
09-09-2024,toys,125,296,24.75,
"Mar 29, 2023",Cloting,485,758,39.92,
10/20/2024,FURNITURE ,74,199,$381.45,
"Oct 06, 2023",electronics,167,343,258.01,
25-Oct-24,furniture,75,NULL,$382.75,
12/27/2024, Electronics ,330,945,256.53,
05/20/2025, Electronics ,419,894,260.42,
12/26/2024,Furniture,164,340,na,
05/25/2023,groceries,722,1533,8.6,
08/18/2023, Clothing,226,631,"39,10",
12-09-2024,Toys,-200,380,23.71,
12/31/2023,Clothing,384,1033,40.89,
21-Jun-23, Electronics ,299,620,244.5,
"Jul 31, 2023",clothing,258,640,38.3,
30-01-2023,ELECTRONICS,268,503,237.9,
23-02-2024, furniture,104,158,395.52,
"Sep 16, 2023",Clothing,195,319,$39.02,
27-Jun-25,electronics,284,779,254.85,
08-May-24,Groceries,850,1333,$8.52,
"Sep 25, 2023",clothing,229,668,$40.87,
2025.02.21, Electronics ,-316,706,243.4,
02-10-2023,Clothing,343,720,38.93,
17-Aug-23,Furniture,89,N/A,398.6,
"Dec 14, 2024",Toys,195,466,24.52,
09-May-24,groceries,710,1419,8.31,
07/13/2024, furniture,99,218,409.25,
"Nov 10, 2024",Toyz,187,382,$25.46,
26-Apr-25,Furniture,117,191,"405,74",
15-03-2024,Grocery,602,1739,8.83,
11-Jul-24,furniture,110,308,379.42,
02-11-2025, furniture,171,435,"407,87",
28-Dec-23,Groceries,809,1268,$8.58,
2024.01.19,ELECTRONICS,255,640,$248.18,
17-12-2023, furniture,120,306,404.36,
18-May-25,Furnitature,131,242,389.25,
12/30/2023,Furniture,120,332,380.9,
2023.05.01,Electroncs,295,592,250.98,
"Mar 01, 2023",Groceries,857,1604,8.27,
"Sep 17, 2023",Clothing,204,444,"38,46",
18-07-2024,Furnitature,110,303,$397.38,
"May 31, 2023",Grocery,727,1852,$8.77,
"Dec 19, 2023", furniture,155,259,415.36,
30-Sep-24, furniture,-77,211,379.51,
10/31/2023,Toys,139,324,"25,30",
11-11-2023,Cloting,340,618,"41,80",
"Jan 23, 2025",electronics,401,?,257.48,
10-10-2024,Grocery,457,915,8.51,
"Feb 23, 2025",GROCERIES ,589,?,"8,55",
2023.02.21,toys,190,503,$25.39,
31-07-2024,Electronics,278,500,N/A,
"Apr 22, 2025",furniture,NULL,534,398.87,
2023.04.04,clothing,-445,1173,"41,21",
19-11-2024,electronics,384,954,256.96,
03/29/2023, groceries ,892,2565,8.3,
"Jun 25, 2024", groceries ,663,1017,8.8,
06-Feb-25,TOYS,225,652,$24.61,
"Aug 16, 2023", Clothing,299,597,41.08,
03-Sep-24,ELECTRONICS,297,518,254.42,
31-Jul-24,Furniture,N/A,283,388.29,
"Jul 03, 2024",Furnitature,136,279,401.1,
23-Nov-24,Toys,161,307,$25.23,
24-11-2024,GROCERIES ,-577,1234,8.75,
12-11-2023, furniture,106,268,379.77,
08-12-2024,Groceries,416,796,8.56,
07-08-2024, Toys ,162,327,$25.39,
"Apr 20, 2023",groceries,689,1430,8.39,
2024.12.07,Groceries,600,1732,8.34,
11-May-25,Cloting,366,759,40.08,
"May 27, 2023", Clothing,361,1025,$40.50,
07-Oct-24,furniture,74,177,398.97,
01-Jan-23,Clothing,299,573,$38.85,
25-07-2024,ELECTRONICS,280,null,$248.62,
01/15/2025, furniture,164,285,409.22,
28-Dec-24,groceries,650,1496,8.33,
30-Jan-24, furniture,135,295,$394.88,
"Apr 28, 2023",Electroncs,261,774,252.96,
"Dec 23, 2024",Toyz,252,647,25.21,
28-Jul-24,clothing,254,NULL,39.15,
25-Apr-23,GROCERIES ,815,2435,8.35,
05-11-2024,Electronics,307,721,$254.91,
22-11-2023, Electronics ,360,852,$260.65,
29-Oct-24, groceries ,508,?,8.73,
05-07-2024,Grocery,462,1000,$8.76,
"Apr 27, 2024",Cloting,347,669,41.12,
03-Feb-23, Toys ,140,333,,
11-07-2023, Clothing,374,909,39.17,
19-01-2025, furniture,112,284,"389,05",
05-07-2025,Toyz,253,505,$25.21,
29-05-2025,Grocery,662,1243,$8.50,
11-10-2023,clothing,299,512,$41.98,
2024.10.01,electronics,198,574,261.67,
2023.08.01, Clothing,315,570,null,
19-Apr-24,Grocery,549,1330,$8.34,
"Aug 20, 2023", furniture,59,107,406.97,
03/25/2023, furniture,105,180,$402.30,
06/20/2024,groceries,574,1277,8.45,
2024.10.04,groceries,337,740,"8,72",
2023.05.23, groceries ,775,N/A,"8,47",
27-Oct-23,groceries,330,722,NULL,
10/13/2024,ELECTRONICS,192,502,246.21,
"Jun 29, 2024",electronics,251,737,$246.26,
05-Apr-25,TOYS,223,470,24.6,
02-07-2024,Electroncs,416,695,239.54,
02-09-2023,CLOTHING,215,556,39.87,
01/27/2024,TOYS,156,317,"25,77",
11-08-2024,ELECTRONICS,217,,243.71,
02-Dec-23,GROCERIES ,573,1107,null,
09/13/2023,electronics,200,432,$246.53,
"Dec 13, 2024",Cloting,383,?,39.43,
12-03-2024,Electroncs,2407,6830,$258.19,spike
2023.09.17, groceries ,333,679,8.84,
2024.12.03,FURNITURE ,146,,N/A,
06-06-2024,Toyz,198,null,24.83,
2024.01.09, Toys ,195,448,24.35,
2024.04.28,GROCERIES ,603,1150,$8.47,
28-02-2023,furniture,136,367,383.9,
"Feb 03, 2025",Toys,204,444,$25.55,
01/22/2025,Toys,220,407,$24.26,
2023.12.29,Electroncs,null,516,$238.97,
30-Apr-24,FURNITURE ,167,455,$418.80,
04-01-2023,Groceries,624,1333,8.46,
21-Feb-24,Toys,240,686,26.06,
"Jun 24, 2025", furniture,140,271,417.09,
12-Jan-23,CLOTHING,347,949,38.41,
06-12-2023,Clothing,346,584,$40.96,
2024.08.10,Grocery,378,931,8.23,
24-Aug-24,TOYS,114,179,24.59,
28-02-2023,groceries,795,1339,8.87,
06-05-2023,Electroncs,253,606,239.18,
07-12-2023,Furniture,106,284,$418.09,
19-Apr-23,GROCERIES ,848,1397,$8.44,
"Feb 16, 2024",Groceries,551,1287,8.14,
2025.02.22,Groceries,536,953,$8.41,
29-11-2024,CLOTHING, ,1039,41.77,
"Oct 23, 2023",Toyz,105,305,25.37,
"Jun 07, 2023",Grocery,693,1568,8.7,
08/25/2024,Toys,121,294,"26,07",
"Mar 17, 2024",GROCERIES ,562,911,8.08,
"Feb 19, 2023",clothing,365,582,$38.40,
24-Oct-23, Electronics ,225,354,258.52,
"May 10, 2024",Furniture,119,250,$382.01,
06-Nov-23,Electroncs,286,na,$258.10,
22-02-2024,ELECTRONICS,345,908,245.29,
01-May-24,Toys,227,416,23.85,
19-Oct-23,groceries,,1164,8.12,
08/19/2023,Cloting,193,313,40.89,
2024.10.05,Toyz,113,308,$25.49,
13-06-2025,Furniture,120,241,$386.59,
18-May-24,Clothing,358,973,38.88,
27-01-2023,CLOTHING,285,855,$41.64,
22-10-2024,Clothing,296,826,40.02,
07/26/2023,clothing,334,561,39.61,
"Oct 19, 2023",TOYS,-117,181,24.25,
"Jan 18, 2023",groceries,684,1175,$8.52,
"Jun 12, 2024",furniture,-142,269,408.95,
2025.03.11,Grocery,-175,351,8.27,drop
11/27/2024,groceries,741,1821,8.81,
2025.02.19,Toyz,262,743,25.76,
23-Sep-24,ELECTRONICS,195,430,246.43,
10-Mar-23,FURNITURE ,112,215,414.78,
2024.06.24,Furnitature,92,234,404.3,
11-12-2024,Furniture,142,230,"388,73",
09-11-2023,Electroncs,344,969,$240.58,
21-May-24,ELECTRONICS,361,1040,242.57,
"Jul 10, 2024",CLOTHING,410,818,$40.04,
03/17/2024,clothing,362,1036,40.18,
2024.01.20,Electronics,265,594,258.11,
03/30/2025, groceries ,630,N/A,8.44,
"Sep 10, 2024",Furnitature,91,192,396.57,
06/26/2023,Grocery,518,1248,"8,83",
07/19/2023,Toyz,172,328,$24.13,
"Jan 13, 2025",GROCERIES ,569,1512,8.28,
"Mar 14, 2025",Electroncs,345,758,260.31,
31-Jan-25, Toys ,195,N/A,24.5,
2025.06.15, Toys ,165,NULL,$24.78,
02-12-2024,clothing,391,871,$38.73,
2024.12.07,Toyz,181,390,24.36,
04/24/2024,Toys,263,564,24.18,
"Oct 21, 2023",ELECTRONICS,150,441,"251,92",
2025.01.09,Groceries,668,1136,8.87,
26-Mar-25, Electronics ,461,873,245.54,
"Mar 08, 2025",furniture,129,259,404.52,
29-10-2023,Groceries,340,979,8.66,
04-06-2023,clothing,420,1050,41.52,
"Aug 28, 2023",Electronics,178,479,261.81,
"Jan 31, 2024",ELECTRONICS,388,816,$252.29,
2024.07.09,clothing,379,909,"40,54",
2023.06.17, Electronics ,225,341,256.76,
"Jun 10, 2023",TOYS,153,381, ,
19-08-2024, Clothing,279,801,39.52,
15-Jun-24,groceries,511,801,8.77,
2024.08.21,Groceries,472,761,8.5,
2023.05.14,ELECTRONICS,265,702,258.59,
22-Feb-25, Clothing,343,573,$38.91,
22-12-2023, Toys ,181,516,24.73,
29-Aug-23,ELECTRONICS,216,553,256.3,
29-01-2023,Furniture,107,232,379.26,
26-Oct-23, Clothing,237,391,41.72,
2024.07.10,Groceries,589,1320,"8,48",
"Aug 24, 2024", furniture,71,191,394.83,
01/23/2025,Furniture,150,429,381.93,
2025.04.30, furniture,176,353,$385.15,
13-Jul-23,Grocery,598,1229,8.37,
01-Sep-24,CLOTHING,243,652,39.68,
2024.05.15, furniture,155,464,387.53,
08-Jul-23,groceries,494,932,$8.55,
10-May-25,furniture,131,?,414.68,
07-11-2024,Clothing,326,821,40.66,
12-12-2024,electronics,372,910,249.07,
29-Jul-24,Electronics,233,395,259.91,
28-03-2024,Toyz,208,551,24.78,
01/22/2023,Clothing,323,919,39.28,
06-08-2024, furniture, ,254,384.1,
16-01-2024,Groceries,719,1917,8.1,
27-11-2023, groceries ,593,1537,$8.68,
11-12-2023,Toyz,163,267,25.01,
01-12-2024,Furniture,121,262,403.81,
02-Jun-25,clothing,383,845,$39.46,
2023.05.12,Toys,149,312,$25.13,
2024.05.27, Clothing,388,620,39.51,
2023.06.07,Toyz,213,477,$24.37,
04/14/2025,FURNITURE ,160,323,$413.35,
"Mar 09, 2025",Furniture,,254,379.76,
"May 26, 2025",Toys,187,534,23.73,
2023.09.24, Electronics ,165,281,$247.01,
2023.05.26,groceries,502,1244,$8.66,
24-May-25,clothing,393,866,40.2,
"Sep 14, 2023",Electroncs,190,424,$248.46,
"Aug 27, 2023", groceries ,390,1103,8.62,
2025.05.10, Electronics ,320,631,258.93,
2024.08.16, Electronics ,201,598,251.29,
06-03-2025,GROCERIES ,-813,1689,$8.23,
"Jun 04, 2025", Toys ,241,501,$25.83,
04-Feb-23, groceries ,563,1357,"8,50",
2025.01.03,Cloting,317,753,39.24,
07-12-2024,furniture,122,219,399.07,
05-Mar-25, Electronics ,460,885,$245.63,
04/20/2025,Cloting,428,1077,40.38,
08/31/2024,toys,113,190,NULL,
"Jan 11, 2025", Toys ,152,325,$25.07,
2024.05.19, Toys ,186,401,$25.63,
2024.10.29,Toys,150,265,25.24,
"Jan 23, 2023", Clothing,337,809,39.4,
"Aug 11, 2024",Furnitature,80,175,380.27,
26-Apr-25,clothing,387,1159,41.62,
02-05-2023,clothing,474,1401,41.07,
"Nov 25, 2023",FURNITURE ,96,215,387.19,
23-Jan-23,TOYS,155,295,$24.15,
05-06-2024,Groceries,689,1784,8.07,
2023.10.17, groceries ,431,762,8.17,
2023.07.06,Electronics,269,668,243.14,
"May 19, 2023",Toyz,166,395,26.13,
2024.09.15,Furnitature,78,165,382.09,
30-05-2023,Grocery,757,1713,8.49,
06-10-2023, Clothing,194,409,$41.84,
13-Mar-25, Electronics ,381,575,258.24,
03/23/2025,Electroncs,-381,882,257.16,
03-09-2024,Grocery,600,1381,$8.29,
"Jun 28, 2025",Furniture,101,243,415.62,
2023.03.12, groceries ,654,1318,$8.17,
2024.11.11,ELECTRONICS,297,810,$238.25,
"Sep 14, 2024",clothing,219,378,41.98,
03/28/2024, groceries ,705,1198,$8.11,
"Jun 17, 2023", furniture,94,201,"406,65",
10-Jul-23, groceries ,548,835,8.72,
"Jan 05, 2025",GROCERIES ,518,1173,$8.38,
04-05-2024, furniture,?,303,$403.88,
"Mar 29, 2025", Electronics ,371,887,"255,25",
17-May-23,clothing,462,970,"39,71",
08-Jun-23,Clothing,440,815,40.57,
"May 21, 2023",GROCERIES ,631,,$8.78,
17-May-23,electronics,351,889,"258,16",
04-Jun-25,Grocery,734,1317,8.91,
22-May-23,ELECTRONICS,290,605,239.57,
07-Jan-24,electronics,251,436,246.56,
2023.08.28,TOYS,111,185,$24.12,
02/23/2023,clothing,335,572,41.08,
"May 13, 2023", Toys ,149,433,25.03,
11-03-2024,Groceries,688,1293,$8.22,
"Mar 29, 2025",Furnitature,-143,422,$415.34,
15-Jun-23,electronics,300,724,$247.03,
15-09-2023, furniture,57,107,414.82,
15-05-2025, Toys ,253,463,25.84,
06-05-2023,Furnitature,108,185,380.81,
2025.06.05, Toys ,219,374,25.8,
09/18/2024,Toyz,153,279,24.35,
"Apr 16, 2024",Clothing,481,1311,41.1,
2023.06.16,Electroncs,239,524,$248.83,
01/26/2024,groceries,1534,2657,8.49,spike
15-01-2025,Cloting,475,832,38.01,
"Jan 23, 2024", Electronics ,319,761,$245.39,
"Sep 03, 2024",Groceries,-457,722,8.82,
10-02-2024, Clothing,341,951,40.5,
2024.05.11,GROCERIES ,572,1190,8.37,
17-Apr-24, groceries ,893,1432,8.36,
31-Jul-24,GROCERIES ,614,1017,8.75,
21-07-2023,groceries,420,661,8.28,
2024.12.01,Toyz,-206,613,26.16,
03-10-2023,Electroncs,189,497,254.25,
05/17/2025, groceries ,621,1323,8.35,
"May 04, 2023",furniture,128,378,409.14,
2024.05.25,Cloting,364,606,41.78,
"Jun 09, 2023",FURNITURE ,94,174,402.47,
2024.01.04,Grocery,654,1065,8.58,
"Jun 18, 2023",Electronics,237,666,$248.51,
"Nov 06, 2024",clothing,409,955,"39,60",
28-Feb-25,Toyz,NULL,40,25.67,drop
2025.03.16,Toys,197,323,25.9,
2024.10.07,Electroncs,185,425,250.15,
02/29/2024,furniture,143,298,390.65,
27-Feb-23,Cloting,415,819,$41.19,
2023.12.29,FURNITURE ,117,185,400.86,
"May 20, 2023",Furniture,90,196,$417.16,
17-09-2024,Electroncs,230,635,256.3,
24-Dec-24,groceries,778,1590,$8.67,
09-02-2024,Toys,na,354, ,
2023.12.30,clothing,NULL,147,39.53,drop
13-10-2023,Toys,90,141,25.35,
04/20/2025,Furnitature,132,207,null,
14-09-2024,TOYS,100,293,$24.88,
2023.04.13,TOYS,189,404,$24.47,
2025.02.23, furniture,138,366,392.03,
06-09-2023,GROCERIES ,500,1244,8.37,
30-03-2025,TOYS,-214,473,24.9,
24-02-2024,clothing,373,1033,41.26,
04/19/2023,Clothing,490,986,40.77,
2023.02.15,Toys,208,370,$25.16,
18-11-2023, groceries ,533,1010,8.55,
07/22/2023,Clothing,265,784,41.51,
14-03-2025, groceries ,638,1764,$8.67,
02-11-2025,ELECTRONICS,440,1245,256.79,
"Jul 29, 2023",Cloting,-252,567,38.2,
12-01-2023,Furniture,108,217,389.47,
15-02-2023,ELECTRONICS,?,905,244.27,
02-Jun-24,Cloting,350,?,$38.78,
"Jul 21, 2024",Toys,142,284,$24.20,
"Feb 05, 2024",Toyz,182,451,24.68,
23-Aug-23,FURNITURE ,106,222,409.83,
2023.01.01,furniture,86,220,$407.03,
"Jun 19, 2025",Electroncs,378,928,253.43,
04/24/2024,Electronics,NULL,1020,$242.10,
"Jan 03, 2023",Toyz,152,445,$24.11,
25-08-2023,FURNITURE ,67,118,390.42,
19-Feb-25,Clothing,560,942,$40.19,
27-Feb-23,GROCERIES ,604,1002,"8,45",
2025.05.04,Furnitature,143,293,412.73,
03-07-2023,CLOTHING,298,794,$41.11,
06/22/2025,ELECTRONICS,311,894,$261.64,
"Mar 19, 2025", Electronics ,504,1003,NULL,
19-05-2024,Electronics,330,952,261.24,
30-01-2024, Clothing,433,988,41.07,
2024.08.10, Toys ,121,187,25.21,
01/18/2025,FURNITURE ,115,291,$413.92,
06-01-2024,Furniture,119,311,404.14,
01-10-2025,Toys,153,446,24.04,
12-02-2025,Toyz,254,712,25.62,
17-04-2025,groceries,818,1766,8.19,
2024.10.13,FURNITURE ,74,113,393.6,
11-Apr-24, furniture,148,277,379.8,
2024.10.26,TOYS,113,225,$25.72,
14-Feb-25,Toyz,191,512,"24,03",
02/16/2023, Toys ,199,485,"25,18",
03-09-2023,electronics,177,414,$257.92,
17-Nov-23, Toys ,-129,293,?,
22-11-2024,FURNITURE ,123,216,$393.70,
02/26/2024,toys,187,363,25.69,
"Sep 27, 2024",Furniture,74,143,401.72,
17-Dec-23,Electroncs,303,701,"258,23",
08/25/2023, Electronics ,152,239,251.82,
26-03-2024, Clothing,534,N/A,40.38,
2024.08.23,Cloting,209,597,41.15,
09/28/2024,FURNITURE ,63,98,$381.13,
06/30/2023,clothing,283,na,39.09,
29-Aug-23,toys,127,281,25.95,
2024.05.26,Electronics,312,885,,
"Jun 06, 2023",Cloting,391,756,$38.77,
19-12-2023,Cloting,31,60,39.48,drop
2024.02.24,electronics,299,657,"237,55",
03/24/2025,Toys,1279,2850,25.28,spike
06/28/2023,Electroncs,289,697,$252.67,
"Apr 09, 2023",clothing,385,849,39.32,
2023.11.21,TOYS,209,318,$24.50,
04/23/2025, furniture,190,349,385.58,
10-04-2023,Furnitature,88,174,387.69,
06-07-2024,Toys,163,305,26.18,
"May 18, 2023",Clothing,-410,833,40.42,
19-Oct-24,groceries,355,766,8.78,
2023.07.16, groceries ,460,1364,$8.91,
"Oct 14, 2023",TOYS,106,256,24.65,
19-Jul-23,ELECTRONICS,288,472,"257,55",
2025.03.16,CLOTHING,415,716,$39.11,
09-09-2024,ELECTRONICS,201,477,259.16,
03/23/2023, Clothing,402,843,40,
05-07-2024,groceries,866,1886,8.27,
2024.02.28,ELECTRONICS,386,1022,251.28,
2024.12.21,toys,178,384,$24.98,
24-05-2024,Electronics,268,696,246.39,
07-Jul-24, Toys ,153,432,$24.69,
2023.02.21,furniture,142,398,403.4,
10-12-2023,Grocery,387,1047,8.65,
07/21/2023,Electronics,NULL,585,$256.12,
2024.07.26, Clothing,263,774,38.88,
2023.08.16,TOYS,150,339,24.8,
05/17/2023,Toyz,217,450,24.78,
15-05-2024,clothing,495,1114,40.95,
24-Jul-24,Electronics,304,725,258.6,
17-04-2024,ELECTRONICS,403,906,254.04,
"May 26, 2023",Furnitature,105,312,410.93,
2024.06.07,Cloting,310,516,"40,18",
03/22/2025,Groceries,578,1282,8.21,
"Jun 16, 2025",furniture,137,221,"394,46",
01/20/2024,GROCERIES ,536,1565,8.48,
30-11-2023,TOYS,198,439,23.84,
06-12-2023,FURNITURE ,96,154,,
"Mar 24, 2023",Electroncs,256,703,244.07,
23-01-2023,FURNITURE ,101,237,392.2,
13-01-2023,Furniture,85,210,398.63,
16-02-2023,groceries,673,1313,8.48,
"Aug 29, 2024",Clothing,261,443,38.3,
01-Nov-24,ELECTRONICS,258,,256.24,
2023.04.21, groceries ,633,1884,8.73,
08/19/2024, furniture,79,131,$380.59,
"Feb 04, 2024",electronics,-279, ,$258.67,
12-Sep-23,clothing,272,595,41.95,
"Feb 06, 2023",groceries,631,1503,$8.27,
"Jun 06, 2025",furniture,119,355,$390.90,
"Jun 14, 2025",Cloting,349,na,40.56,
10/20/2023, Toys ,93,249,24.25,
09/24/2023,Toys,99,152,24.5,
30-Mar-24,electronics,310,791,$239.81,
07-Sep-23,Grocery,430,806,8.69,
"Aug 23, 2023",Cloting,295,653,$39.33,
01-Jun-24, Electronics ,306,520,$246.54,
07/24/2024, Clothing,404,843,$41.18,
15-May-24,Electroncs,407,1152,$254.39,
2023.08.15,Groceries,541,1565,NULL,
22-Jun-25,furniture,-119,196,400.47,
2024.04.12,groceries,599,1087,"8,79",
"Jul 25, 2023",GROCERIES ,545,1147,$8.07,
10-12-2024,Grocery,817,2092,8.77,
"Sep 27, 2023",Cloting,273,658,"41,83",
2024.01.07,furniture,110,277,null,
05-09-2023, groceries ,414,819,?,
18-Aug-23,Toys,108,286,$24.07,
06-07-2023,Furniture,107,213,$393.43,
18-11-2024, Toys ,209,472,$26.02,
"Sep 21, 2023",Furniture,null,367,394.51,spike
2023.03.25,Toyz,164,467,25.64,
"Sep 09, 2023",Toyz,98,246,$24.22,
06-06-2024,clothing,407,1077,40.3,
"Jun 04, 2023",Toys,21,56,25.9,drop
2023.05.14,Groceries,555,1542,8.88,
09-Aug-24,Toys,115,223,25.06,
23-Feb-24, groceries ,615,1232,"8,61",
23-10-2024,clothing,323,770,N/A,
"Mar 02, 2024",CLOTHING,323,659,38.49,
22-Jun-23,electronics,298,451,$258.80,
03/22/2025, Toys ,222,538,$25.72,
"Jan 09, 2025",TOYS,170,483,$26.09,
03-04-2023, Toys ,163,404,25.42,
29-Jun-23,ELECTRONICS,268,493,$247.37,
2023.04.18, Toys ,-212,569,25.9,
"Feb 17, 2024",Groceries,621,1859,$8.45,
21-Nov-24,furniture,135,212,$390.43,
"Apr 14, 2023",Furnitature,120, ,388.81,
30-01-2023,Grocery,616,1523,8.31,
"Feb 19, 2024",Clothing,390,595,$38.55,
03-12-2024,Toyz,N/A,689,"24,68",
14-03-2023,Electroncs,353,536,$239.72,
07-Nov-23, groceries ,634,1350,$8.67,
"May 18, 2024",Furnitature,624,1125,385.1,spike
18-Oct-23,FURNITURE ,94,281,384.47,
12-12-2023,Toyz,235,620,24.55,
"Oct 08, 2023", furniture,66,175,395.92,
2023.08.18,electronics,167,500,253.3,
"May 11, 2025",electronics,362,566,$258.94,
11/17/2024,furniture,123,267,$410.67,
2024.07.12,FURNITURE ,88,207,$414.55,
11/18/2024,Groceries,N/A,1554,8.59,
08-Mar-23,Groceries,842,1864,8.29,
12-Jul-24,CLOTHING,252,711,$39.44,
2024.08.21,Clothing,343,778, ,
08-11-2024,GROCERIES ,559,1224,8.4,
2024.12.12,Grocery,768,1640,"8,88",
"Jul 29, 2024",TOYS,136,300,$25.23,
01/26/2023,Cloting,364,1044,40.28,
"Jun 28, 2024",CLOTHING,313,500,40.53,
"Feb 23, 2025",CLOTHING,427,1243,38.98,
25-Jun-23,Electronics,232,677,237.49,
12-02-2023,Toys,160,365,25.8,
2024.10.01,GROCERIES ,420,881,$8.53,
02/26/2025,Electronics,449,689,239.54,
2024.03.12,Grocery,806,1797,8.1,
2024.06.11,ELECTRONICS,351,656,$255.83,
"Jan 17, 2023",CLOTHING,425,947,"39,32",
17-05-2024, furniture,110,249,395.9,
2023.01.02,CLOTHING,317,893,39.25,
2024.11.03, furniture,119,249,"413,74",
12-02-2024,furniture,134,358,$416.57,
"Aug 04, 2023",ELECTRONICS,176,444,259,
07-Mar-25,electronics,340,757,252.41,
"Jan 06, 2023",Cloting,282,647,$40.66,
13-12-2023,Groceries,775,1875,8.4,
25-12-2023,Groceries,690,1120,$8.83,
2025.04.27,ELECTRONICS,341,818,260,
13-Sep-24,electronics,163,339,251.89,
18-08-2024,Groceries,417,791,8.76,
16-Mar-23,Grocery,759,2003,8.25,
14-Mar-23,Furnitature,129,N/A,$388.27,
"Nov 05, 2024",furniture,152,452,398.97,
30-05-2024,Grocery,672,1104,"8,78",
"Jan 25, 2025",toys,na,359,$24.47,
12/27/2023,TOYS,249,499,25.86,
03/28/2024,Electroncs,363,588,250.98,
2025.06.26, furniture,130,195,416.07,
17-Apr-23, groceries ,677,1341,8.23,
10-02-2024,Furniture,93,194,381.54,
02-Jun-25,Electronics,-311,706,246.87,
"Feb 18, 2024",toys,189,388,24.35,
11/25/2024, furniture,111,209,$418.06,
2024.09.10,Electroncs,249,577,$249.72,
2024.09.23, groceries ,381,1122,8.26,
2024.07.31,TOYS,-181,435,$25.67,
"Jan 11, 2024",GROCERIES ,643, , ,
23-01-2024,clothing,404,665,38.81,
12/23/2024,furniture,159,466,NULL,
10-08-2024,Toys,127,242,$24.58,
01-Mar-23,Clothing,457,904,38.87,
02-05-2025,Grocery,661,1462,$8.23,
28-05-2025,toys,258,764,25.09,
03/29/2023,Furniture,165,310,?,
04-10-2024,ELECTRONICS,405,867,250.3,
01-Dec-23,Grocery,575,1245,8.64,
10-10-2023,Clothing,273,414,$38.23,
20-Sep-24,ELECTRONICS,176,362,255.14,
"Mar 29, 2025",clothing,407,767,$39.61,
"Aug 21, 2023",clothing,225,514,"41,80",
09/22/2024, Toys ,104,160,24.81,
07-Apr-24,furniture,126,268,413.86,
01-07-2023,toys,-138,303,$24.46,
28-Jan-23,Toys,135,247,"24,83",
23-01-2024,groceries,745,1904,$8.20,
17-Jul-23, Toys ,-138,341,$26.11,
11-05-2023,Toyz,211,416,24.67,
12-01-2024, Clothing,350,573,39.78,
2023.03.19,clothing,-407,1128,38.01,
13-Feb-24, Clothing,469,772,$38.96,
14-09-2024,electronics,191,474,$248.70,
07-06-2024,CLOTHING,290,707,$38.66,
01-Mar-23,FURNITURE ,139,213,394.31,
03/21/2024,FURNITURE ,140,399,$413.31,
17-Oct-23,electronics,218,631,$248.82,
2023.09.20,Toys,132,340,23.77,
03/25/2025,Electronics,451,1026,238.62,
2024.05.13,GROCERIES , ,1133,8.12,
2024.07.30, Toys ,186,447,25.92,
01-Mar-24,groceries,560,1022,8.48,
2023.09.01,ELECTRONICS,135,291,245.11,
03/29/2023,electronics,414,756,$251.83,
03-11-2024,clothing,327,816,38.63,
10/18/2023,Groceries,467,818,8.79,
19-Sep-24,Toys,131,216,25.01,
24-Jun-24,electronics,287,703,$241.49,
2024.04.02,furniture,158,243,379.47,
"Mar 16, 2023", furniture,132,197,382.68,
09/23/2024,Cloting,215,415,40.99,
"May 30, 2025",furniture,124,340,395.88,
2024.10.22,GROCERIES ,450,1194,8.45,
05-12-2023,FURNITURE ,133,240,402.6,
08/14/2023, Electronics ,191,565,247.42,
"Mar 31, 2025",toys,236,683,24.88,
2023.06.12,Electronics,-261,682,$258.88,
29-08-2024,electronics,214,617,243.52,
2024.01.27,Electronics,236,692,249.55,
2024.04.11,groceries,701,1693,$8.80,
30-May-23,CLOTHING,392,671,41.56,
13-09-2024,Toys,94,155,$26.09,
11-Jun-23,Electroncs,224,539,243.66,
09/15/2023,Toyz,91,na,25.53,
25-07-2024,Toyz,173,415,26.18,
"Jun 03, 2025", Toys ,234,599,$26.08,
05-Mar-23,Toys,170,357,"24,92",
05-08-2025, Clothing,485,1074,39.86,
2023.11.03,Groceries,478,843,$8.78,
2024.11.28,Electroncs,398,1165,"254,91",
05-05-2023,toys,166,432,24.26,
27-04-2024, Electronics ,283,513,240.76,
"Nov 19, 2024",Furnitature,153,274,"401,74",
"Sep 24, 2024",Grocery,497,1013,$8.51,
2024.03.01,Cloting,344,775,38.48,
"Dec 23, 2023",toys,187,504,$23.84,
10-10-2024,Toys,-124,234,25.16,
2023.11.07,furniture,121,349,$399.62,
01-04-2023,Furniture,107,173,404.23,
"Dec 17, 2024",Electronics,449,802,249.21,
"Apr 30, 2024",CLOTHING,491,805,$38.52,
23-Dec-23,Electronics,305,738,259.68,
23-Dec-23, Clothing,391,591,38.25,
2024.04.19, Clothing,415,1237,40.89,
30-May-24,Electronics,353,887,246.2,
