date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,is_anomaly,anomaly_type
04-10-2020,Groceries,182.4,753.2,195.37,0,176.8,0,
05-10-2020,Groceries,204.3,739,198.18,0,185.8,0,
06-10-2020,Groceries,209.6,738.1,199.6,0,217.1,0,
07-10-2020,Groceries,220.5,734.2,191.01,0,216.5,0,
08-10-2020,Groceries,234.2,719.5,197.35,0,243.3,0,
09-10-2020,Groceries,271.9,702.6,194.56,0,268.1,0,
10-10-2020,Groceries,272.8,696,196.46,0,248.3,0,
11-10-2020,Groceries,191.6,716.3,194.72,0,188.4,0,
12-10-2020,Groceries,201,711.7,193.28,0,198.3,0,
13-10-2020,Groceries,223,703.6,192.12,0,207.9,0,
14-10-2020,Groceries,,687.1,195.52,0,257.2,0,
15-10-2020,Groceries,271,679,197.52,0,262.6,0,
16-10-2020,Groceries,387.2,668.6,193.75,1,384.7,0,
17-10-2020,Groceries,240.5,690.6,200.78,0,225.8,0,
18-10-2020,Groceries,210,700.5,205.76,0,207.3,0,
19-10-2020,Groceries,238.4,700.9,197.74,0,223.2,0,
20-10-2020,Groceries,246.1,714.3,195.95,1,237.9,0,
21-10-2020,Groceries,265.3,691.8,192.54,0,243.7,0,
22-10-2020,Groceries,281.5,686.4,197.57,0,254.9,0,
23-10-2020,Groceries,280.4,687.2,201.91,0,265.8,0,
24-10-2020,Groceries,271,693.1,203.76,0,255.1,0,
25-10-2020,Groceries,231.1,704.9,201.59,0,222.1,0,
26-10-2020,Groceries,229,695.8,199.42,0,239.2,0,
27-10-2020,Groceries,241.9,689.7,197.72,0,236.6,0,
28-10-2020,Groceries,262.8,683.5,192,0,258.3,0,
29-10-2020,Groceries,287.6,682.5,195.72,0,299.5,0,
30-10-2020,Groceries,307.9,672.5,195.27,0,319.7,0,
31-10-2020,Groceries,312.3,663,195.75,0,322.5,0,
01-11-2020,Groceries,256.7,680,193.29,0,234.8,0,
02-11-2020,Groceries,256.4,684.5,199.09,0,255.1,0,
03-11-2020,Groceries,237.9,688,195.04,0,242.9,0,
04-11-2020,Groceries,259.8,693.4,194.72,0,266.4,0,
05-11-2020,Groceries,313.5,688,193.31,0,309.4,0,
06-11-2020,Groceries,311.3,688.3,197.03,0,281,0,
07-11-2020,Groceries,315.1,688.1,201.99,0,329.6,0,
08-11-2020,Groceries,460.3,702.2,196.07,1,446.8,0,
09-11-2020,Groceries,267.2,708.9,197.22,0,256.3,0,
10-11-2020,Groceries,274.8,702.6,203.71,0,263.6,0,
11-11-2020,Groceries,239.5,717.6,200.83,0,230.8,0,
12-11-2020,Groceries,323.9,694.6,198.42,0,303.3,0,
13-11-2020,Groceries,338,686.3,198.26,0,320.8,0,
14-11-2020,Groceries,290.1,702.1,193.75,0,304,0,
15-11-2020,Groceries,281.8,703.8,193.37,0,269.2,0,
16-11-2020,Groceries,249.9,711.5,196.67,0,244.6,0,
17-11-2020,Groceries,288.3,696,196.77,0,296.2,0,
18-11-2020,Groceries,286.3,697.2,192.78,0,280.3,0,
19-11-2020,Groceries,316,687,198.87,0,299.8,0,
20-11-2020,Groceries,328.7,684.6,195.03,0,321.7,0,
21-11-2020,Groceries,352.4,681.6,200.54,0,323.2,0,
22-11-2020,Groceries,306.7,696.4,195.9,0,282.1,0,
23-11-2020,Groceries,299.3,699.9,195.55,0,300.5,0,
24-11-2020,Groceries,324.9,710,192.44,1,337.1,0,
25-11-2020,Groceries,291.8,705.3,192.87,0,294.4,0,
26-11-2020,Groceries,357.5,681.4,201.28,0,325.8,0,
27-11-2020,Groceries,319.5,684.7,197.17,0,306.9,0,
28-11-2020,Groceries,319.1,679.5,197.64,0,287.3,0,
29-11-2020,Groceries,520.7,680.7,202.39,1,508.6,0,
30-11-2020,Groceries,,701.4,190.95,1,372.9,0,
01-12-2020,Groceries,266.1,709.4,198.75,0,274.1,0,
02-12-2020,Groceries,320.9,686.3,189.89,0,293.8,0,
03-12-2020,Groceries,321.1,697.9,194.4,0,289,0,
04-12-2020,Groceries,373.3,680.8,191.62,0,361.2,0,
05-12-2020,Groceries,325.3,686.4,199.48,0,300.3,0,
06-12-2020,Groceries,294.9,706.5,188.7,0,298.1,0,
07-12-2020,Groceries,294.9,699.9,195.21,0,306.2,0,
08-12-2020,Groceries,296.2,697.6,191.57,0,268.4,0,
09-12-2020,Groceries,333,685.5,192.76,0,319.4,0,
10-12-2020,Groceries,364,678.4,193.37,0,382.1,0,
11-12-2020,Groceries,360.7,675.4,201.29,0,364.3,0,
12-12-2020,Groceries,406.2,689.8,194.8,1,423.7,0,
13-12-2020,Groceries,330.6,693.4,202.89,0,305.7,0,
14-12-2020,Groceries,292.9,704.9,203.71,0,273.3,0,
15-12-2020,Groceries,1001.9,710,204.41,0,275,1,demand_spike
16-12-2020,Groceries,339.8,697.1,195.88,0,321.2,0,
17-12-2020,Groceries,336.1,696.8,196.94,0,339,0,
18-12-2020,Groceries,377.9,694.2,197.6,0,349.5,0,
19-12-2020,Groceries,358.2,701.6,194.67,0,350.6,0,
20-12-2020,Groceries,344.3,700.9,197.78,0,323.8,0,
21-12-2020,Groceries,981.7,708.8,192.45,0,311,1,demand_spike
22-12-2020,Groceries,338,698.6,188.76,0,304.5,0,
23-12-2020,Groceries,353.1,682.1,198.92,0,329.6,0,
24-12-2020,Groceries,371.7,673.3,194.74,0,368.3,0,
25-12-2020,Groceries,406.3,662.5,192.28,0,371.6,0,
26-12-2020,Groceries,364,674.3,192.78,0,353,0,
27-12-2020,Groceries,327.2,679.1,202.06,0,315.9,0,
28-12-2020,Groceries,319.8,679.1,197.94,0,328.7,0,
29-12-2020,Groceries,317.3,685.7,190.14,0,315.3,0,
30-12-2020,Groceries,357.5,678.5,191.46,0,356,0,
31-12-2020,Groceries,398.2,666.8,194.97,0,415.2,0,
01-01-2021,Groceries,385.8,670.2,197.98,0,404.1,0,
02-01-2021,Groceries,555.5,674,193,1,554.4,0,
03-01-2021,Groceries,352.8,680.4,195.44,0,345.1,0,
04-01-2021,Groceries,341.5,684.3,196.56,0,338.5,0,
05-01-2021,Groceries,324.4,691.1,196.65,0,310.6,0,
06-01-2021,Groceries,360.2,682.8,186.72,0,377.6,0,
07-01-2021,Groceries,396.1,666,196.98,0,398.4,0,
08-01-2021,Groceries,,664.4,189.32,0,373.9,0,
09-01-2021,Groceries,346.6,680.3,194.99,0,315,0,
10-01-2021,Groceries,360.7,671.3,194.15,0,327,0,
11-01-2021,Groceries,336.6,675.1,191.88,0,313.3,0,
12-01-2021,Groceries,344.7,671.6,199.42,0,322.3,0,
13-01-2021,Groceries,344.7,670.7,191.71,0,331.7,0,
14-01-2021,Groceries,391,657.9,194.06,0,364.5,0,
15-01-2021,Groceries,408.1,648.6,199.56,0,406,0,
16-01-2021,Groceries,365.3,666.2,193.95,0,340.4,0,
17-01-2021,Groceries,485.4,672.6,193.14,1,450.5,0,
18-01-2021,Groceries,345.5,672,195.06,0,335.4,0,
19-01-2021,Groceries,329.8,674.9,198.23,0,340.8,0,
20-01-2021,Groceries,362.8,666.2,201.79,0,352,0,
21-01-2021,Groceries,376.9,670.3,192.44,0,362.6,0,
22-01-2021,Groceries,425.8,653.7,192.76,0,420.1,0,
23-01-2021,Groceries,389.1,662,195.03,0,365.2,0,
24-01-2021,Groceries,515.7,669.8,197.02,1,491.4,0,
25-01-2021,Groceries,329,675.6,193.09,0,306.6,0,
26-01-2021,Groceries,324.1,676.7,198.82,0,319.5,0,
27-01-2021,Groceries,366.7,664.2,192.52,0,368.4,0,
28-01-2021,Groceries,404.2,655.3,188.66,0,404.6,0,
29-01-2021,Groceries,389,661.5,198.2,0,365,0,
30-01-2021,Groceries,384.9,662.7,198.65,0,391.4,0,
31-01-2021,Groceries,349.4,683.1,200.21,0,327.9,0,
01-02-2021,Groceries,,684.1,188.3,0,329.8,0,
02-02-2021,Groceries,334.2,685.7,193.5,0,318.3,0,
03-02-2021,Groceries,381,663.9,195.13,0,377.1,0,
04-02-2021,Groceries,537.3,649.9,203.01,1,495.1,0,
05-02-2021,Groceries,396.3,656.6,195.49,0,395.2,0,
06-02-2021,Groceries,375.3,659,190.83,0,386.4,0,
07-02-2021,Groceries,369,657.7,197.28,0,348.3,0,
08-02-2021,Groceries,311.2,675.2,201.25,0,301.1,0,
09-02-2021,Groceries,350.2,661.8,200.42,0,327.1,0,
10-02-2021,Groceries,346.3,652.7,198.32,0,330.4,0,
11-02-2021,Groceries,413.4,638,197.14,0,373.4,0,
12-02-2021,Groceries,397.9,646.9,187.22,0,415,0,
13-02-2021,Groceries,490.5,645.1,196.22,1,472,0,
14-02-2021,Groceries,344,656.9,196.81,0,350.3,0,
15-02-2021,Groceries,313.3,660.5,195.49,0,288.7,0,
16-02-2021,Groceries,361.5,643,198.89,0,369.4,0,
17-02-2021,Groceries,365.9,644.1,195.42,0,376.5,0,
18-02-2021,Groceries,441.4,625.5,194.67,0,444.6,0,
19-02-2021,Groceries,388.2,645.4,200.19,0,401.9,0,
20-02-2021,Groceries,372.4,651.4,194.49,0,344.5,0,
21-02-2021,Groceries,339.7,667.6,196.37,0,330,0,
22-02-2021,Groceries,332.1,666.8,199.64,0,329.8,0,
23-02-2021,Groceries,364,655.3,192.15,0,360.1,0,
24-02-2021,Groceries,381.1,637.2,191.72,0,392.2,0,
25-02-2021,Groceries,369.4,640.2,201.44,0,344.4,0,
26-02-2021,Groceries,415.3,629.3,193.79,0,384.7,0,
27-02-2021,Groceries,389.3,638.6,198.83,0,365.1,0,
28-02-2021,Groceries,357.1,645.1,189.15,0,369.2,0,
01-03-2021,Groceries,321.5,660,186.3,0,334.8,0,
02-03-2021,Groceries,328.5,657.6,197.54,0,323.7,0,
03-03-2021,Groceries,364.8,650.5,195.61,0,355.8,0,
04-03-2021,Groceries,379.9,648.4,197.58,0,376.4,0,
05-03-2021,Groceries,413.2,645.5,203.47,0,410.1,0,
06-03-2021,Groceries,366.5,661.2,191.26,0,339.3,0,
07-03-2021,Groceries,317.3,679,196.26,0,318.2,0,
08-03-2021,Groceries,308.3,681.4,201.91,0,298.4,0,
09-03-2021,Groceries,478.5,676.9,191.83,1,467.8,0,
10-03-2021,Groceries,354.5,667.4,193.82,0,320.6,0,
11-03-2021,Groceries,386.7,665.3,189.18,0,392.3,0,
12-03-2021,Groceries,545.1,661.2,204.89,1,558.9,0,
13-03-2021,Groceries,377.3,663.8,187.47,0,374.6,0,
14-03-2021,Groceries,337.3,675.9,199.25,0,341.5,0,
15-03-2021,Groceries,319.2,684.8,190.94,0,312.3,0,
16-03-2021,Groceries,353.8,676.1,191.99,0,351.3,0,
17-03-2021,Groceries,370.8,675.6,200.29,0,355.6,0,
18-03-2021,Groceries,384,681.5,193.2,0,391.2,0,
19-03-2021,Groceries,593.6,674.4,198.67,1,576,0,
20-03-2021,Groceries,336.3,695.7,201.53,0,336.9,0,
21-03-2021,Groceries,323,701.3,196.9,0,320.8,0,
22-03-2021,Groceries,483,705.3,199.6,1,485.5,0,
23-03-2021,Groceries,309.8,708.3,196.43,0,315.3,0,
24-03-2021,Groceries,323.9,702.8,196.61,0,316.4,0,
25-03-2021,Groceries,377.8,688.2,193.62,0,386.1,0,
26-03-2021,Groceries,492.8,675.8,203.68,1,480.3,0,
27-03-2021,Groceries,357.9,685,199.03,0,373.5,0,
28-03-2021,Groceries,338,696.2,198.16,0,342.3,0,
29-03-2021,Groceries,308.9,710,199.14,0,285.9,0,
30-03-2021,Groceries,308.3,711.4,193.46,0,315.9,0,
31-03-2021,Groceries,353.2,695.7,199.77,0,347.1,0,
01-04-2021,Groceries,343.3,702.8,202.22,0,359.7,0,
02-04-2021,Groceries,,709.3,190.7,1,501.3,0,
03-04-2021,Groceries,329.4,711.1,198.24,0,300.6,0,
04-04-2021,Groceries,333.6,702.6,196.36,0,320,0,
05-04-2021,Groceries,303.2,713.9,194.08,0,296.4,0,
06-04-2021,Groceries,312.8,715.6,191.83,0,320.9,0,
07-04-2021,Groceries,356.7,705.4,200.24,0,360,0,
08-04-2021,Groceries,1447.8,718.4,196.93,0,324.3,1,demand_spike
09-04-2021,Groceries,379.6,714.2,195.3,0,378.8,0,
10-04-2021,Groceries,336.9,725.5,198.24,0,332.4,0,
11-04-2021,Groceries,304.8,736.1,195.61,0,280.1,0,
12-04-2021,Groceries,295,736.5,193.35,0,275.9,0,
13-04-2021,Groceries,302.5,729.2,196.62,0,287.7,0,
14-04-2021,Groceries,320.5,719,196,0,297.9,0,
15-04-2021,Groceries,357.3,711.5,189.16,0,329.6,0,
16-04-2021,Groceries,354.7,713.8,193.65,0,322.3,0,
17-04-2021,Groceries,331.3,725.3,191.16,0,341.6,0,
18-04-2021,Groceries,298.2,747.8,189.64,0,281.3,0,
19-04-2021,Groceries,288.8,753.2,197.95,0,272.5,0,
20-04-2021,Groceries,270.3,754.8,193.49,0,251.7,0,
21-04-2021,Groceries,372.4,751.3,200.2,1,361.7,0,
22-04-2021,Groceries,412.2,736.8,188.94,1,402.8,0,
23-04-2021,Groceries,352.7,740,194.95,0,328.4,0,
24-04-2021,Groceries,357.1,728.8,193.7,0,354,0,
25-04-2021,Groceries,293.2,745.2,189.93,0,295.6,0,
26-04-2021,Groceries,250.2,761.2,196.13,0,239.2,0,
27-04-2021,Groceries,392.7,761.2,190.27,1,387.9,0,
28-04-2021,Groceries,315.7,744.1,196.99,0,307.9,0,
29-04-2021,Groceries,316.2,739.6,198.94,0,293.9,0,
30-04-2021,Groceries,316.3,740.3,197.16,0,319.3,0,
01-05-2021,Groceries,326.1,747,197.66,0,332.7,0,
02-05-2021,Groceries,418.9,749.1,200.16,1,417.8,0,
03-05-2021,Groceries,245.5,761.9,196.01,0,232.9,0,
04-05-2021,Groceries,259.2,759.1,192.87,0,269.3,0,
05-05-2021,Groceries,315.3,738.3,193.73,0,305.3,0,
06-05-2021,Groceries,334,728.6,193.81,0,313.9,0,
07-05-2021,Groceries,308.8,735,192.02,0,296.9,0,
08-05-2021,Groceries,278,745.8,199.19,0,279,0,
09-05-2021,Groceries,397.4,743.8,198.18,1,408.1,0,
10-05-2021,Groceries,253.8,759.3,189.58,0,242,0,
11-05-2021,Groceries,266,758.7,192.87,0,248.6,0,
12-05-2021,Groceries,297.2,751.2,191.83,0,295.4,0,
13-05-2021,Groceries,298.2,756,197.36,0,309.6,0,
14-05-2021,Groceries,311.1,754.2,200.34,0,288.5,0,
15-05-2021,Groceries,285,759.8,197.87,0,290.8,0,
16-05-2021,Groceries,255.6,767.3,193.36,0,248.3,0,
17-05-2021,Groceries,257.5,761.1,194.86,0,262.7,0,
18-05-2021,Groceries,256.4,771.4,190.65,0,250.2,0,
19-05-2021,Groceries,255.8,776.3,190.95,0,244.7,0,
20-05-2021,Groceries,314.1,746,199.43,0,315.6,0,
21-05-2021,Groceries,303.4,755.9,201.78,0,314,0,
22-05-2021,Groceries,300.8,749.3,193.31,0,285.2,0,
23-05-2021,Groceries,244.6,768.8,196.3,0,237,0,
24-05-2021,Groceries,226.8,763.1,198.94,0,211.9,0,
25-05-2021,Groceries,249.3,754.2,189.59,0,231.2,0,
26-05-2021,Groceries,254,759.5,192,0,258.3,0,
27-05-2021,Groceries,290.8,755.4,203.93,0,270.5,0,
28-05-2021,Groceries,,759.6,192.36,0,287.5,0,
29-05-2021,Groceries,275.2,765.6,194.7,0,265.4,0,
30-05-2021,Groceries,250.6,765.9,193.75,0,263,0,
31-05-2021,Groceries,232.3,774.1,188.29,0,215.9,0,
01-06-2021,Groceries,231.9,778.5,196.44,0,212,0,
02-06-2021,Groceries,266.9,780.8,196.02,0,243.2,0,
03-06-2021,Groceries,288.9,771.1,196.82,0,296.2,0,
04-06-2021,Groceries,290.6,770.7,195.78,0,280.6,0,
05-06-2021,Groceries,263.7,779.1,194.31,0,237.5,0,
06-06-2021,Groceries,259,784,194.09,0,267,0,
07-06-2021,Groceries,,797.2,194.15,0,237.2,0,
08-06-2021,Groceries,214.2,807.2,192.24,0,218.7,0,
09-06-2021,Groceries,263.9,797.2,192.84,0,247.3,0,
10-06-2021,Groceries,292,781.4,192.3,0,279.1,0,
11-06-2021,Groceries,283.2,770.9,198.36,0,286.6,0,
12-06-2021,Groceries,265.3,773.7,197.32,0,258.3,0,
13-06-2021,Groceries,205.5,791.5,196.22,0,189.7,0,
14-06-2021,Groceries,204.6,788.7,203.73,0,191.6,0,
15-06-2021,Groceries,234.9,777.3,192.48,0,245.7,0,
16-06-2021,Groceries,235.7,775.4,200.5,0,217.5,0,
17-06-2021,Groceries,269.8,768,195.09,0,272.2,0,
18-06-2021,Groceries,265,764.3,196.73,0,257.5,0,
19-06-2021,Groceries,262.3,764.8,198.75,0,265.5,0,
20-06-2021,Groceries,235.1,772.6,194.24,0,234.9,0,
21-06-2021,Groceries,216.8,780.8,191.97,0,209.4,0,
22-06-2021,Groceries,199.3,791.9,192.62,0,189.9,0,
23-06-2021,Groceries,242.7,787.3,187.85,0,245.8,0,
24-06-2021,Groceries,289.4,769.5,198.49,0,274.5,0,
25-06-2021,Groceries,282.7,761.5,198.4,0,287.9,0,
26-06-2021,Groceries,254.4,768.8,202.33,0,254.9,0,
27-06-2021,Groceries,195.1,778.7,197.74,0,192.5,0,
28-06-2021,Groceries,201.3,790.5,198.68,0,192.3,0,
29-06-2021,Groceries,234.9,776,195.79,0,218.7,0,
30-06-2021,Groceries,255.2,772.8,197.94,0,256.9,0,
01-07-2021,Groceries,267.7,773.7,200.39,0,244.6,0,
02-07-2021,Groceries,256,778.9,196.83,0,267.7,0,
03-07-2021,Groceries,248.9,791.4,194.07,0,260.5,0,
04-07-2021,Groceries,230.2,796,195.25,0,211.7,0,
05-07-2021,Groceries,214.2,796.6,199.06,0,196.1,0,
06-07-2021,Groceries,210.7,793.3,194.19,0,202.7,0,
07-07-2021,Groceries,244,787,199.6,0,254.9,0,
08-07-2021,Groceries,255.8,782.5,203.6,0,245.6,0,
09-07-2021,Groceries,261,776.5,199.65,0,249.2,0,
10-07-2021,Groceries,237.4,785.8,199.05,0,238.7,0,
11-07-2021,Groceries,221.3,794.2,197.48,0,205.1,0,
12-07-2021,Groceries,211.5,798.5,193.07,0,201.9,0,
13-07-2021,Groceries,213.1,802.5,192.71,0,201.1,0,
14-07-2021,Groceries,302.3,803.9,192.67,1,299.4,0,
15-07-2021,Groceries,236.3,793,198.29,0,218.5,0,
16-07-2021,Groceries,275.9,785.2,194.59,0,271,0,
17-07-2021,Groceries,244,790.3,196,0,250.9,0,
18-07-2021,Groceries,215.6,793.2,197.76,0,210.6,0,
19-07-2021,Groceries,197.1,804.5,192.82,0,197.6,0,
20-07-2021,Groceries,226.2,794.1,194.15,0,206.1,0,
21-07-2021,Groceries,219.3,804.5,197.38,0,212.1,0,
22-07-2021,Groceries,268,794.1,194.97,0,245,0,
23-07-2021,Groceries,261.1,794.1,195.34,0,258.5,0,
24-07-2021,Groceries,216,810,192.06,0,203.5,0,
25-07-2021,Groceries,198.6,827.9,195.39,0,187.3,0,
26-07-2021,Groceries,183.9,836.1,202.59,0,167.6,0,
27-07-2021,Groceries,215.2,829.6,194.36,0,203.7,0,
28-07-2021,Groceries,243,818.3,191.62,0,237.1,0,
29-07-2021,Groceries,255.9,823.7,199.87,0,252.7,0,
30-07-2021,Groceries,249.3,832.2,198.17,0,226.8,0,
31-07-2021,Groceries,355.5,836.4,196.95,1,354.7,0,
01-08-2021,Groceries,227.2,845.3,190.94,0,221.2,0,
02-08-2021,Groceries,173.6,862.2,191.5,0,170.3,0,
03-08-2021,Groceries,197.5,850.8,190.08,0,202.4,0,
04-08-2021,Groceries,259.9,829.1,197.81,0,247.3,0,
05-08-2021,Groceries,243.3,838.5,200.11,0,225.3,0,
06-08-2021,Groceries,238.7,835.7,197.94,0,234.6,0,
07-08-2021,Groceries,213.7,837.7,203.76,0,222.6,0,
08-08-2021,Groceries,319.1,825.6,194.38,1,312,0,
09-08-2021,Groceries,198.7,838.6,194.85,0,203.7,0,
10-08-2021,Groceries,187.4,838.6,196.53,0,189.9,0,
11-08-2021,Groceries,223.5,825.5,195.21,0,218.5,0,
12-08-2021,Groceries,242.6,824.3,198.07,0,241.9,0,
13-08-2021,Groceries,281.1,828.9,193.61,1,270.1,0,
14-08-2021,Groceries,253.2,819.9,190.64,0,248,0,
15-08-2021,Groceries,271.2,829.6,189.1,1,264.7,0,
16-08-2021,Groceries,206.2,831.2,198,0,207.5,0,
17-08-2021,Groceries,202.6,831.9,194.05,0,194.8,0,
18-08-2021,Groceries,230.7,823.1,191.53,0,211.1,0,
19-08-2021,Groceries,,830.1,193.69,0,226.1,0,
20-08-2021,Groceries,275.3,815.1,203.77,0,276.1,0,
21-08-2021,Groceries,228.5,830.3,191.76,0,238.2,0,
22-08-2021,Groceries,204.1,844.7,198.97,0,196.8,0,
23-08-2021,Groceries,250.2,858,197.77,1,228.2,0,
24-08-2021,Groceries,175.6,856.5,201.38,0,161.2,0,
25-08-2021,Groceries,320,834.1,195.63,1,325.1,0,
26-08-2021,Groceries,249.2,824.8,189.99,0,226.8,0,
27-08-2021,Groceries,260.3,825.4,200.01,0,269.7,0,
28-08-2021,Groceries,223.5,838.3,195.13,0,210.6,0,
29-08-2021,Groceries,234.4,840.3,201.11,0,242.5,0,
30-08-2021,Groceries,209.4,845.8,199.32,0,212.7,0,
31-08-2021,Groceries,197.8,839.5,200.02,0,203.9,0,
01-09-2021,Groceries,228.6,823.5,205.4,0,213.1,0,
02-09-2021,Groceries,276.1,812,197.22,0,273.2,0,
03-09-2021,Groceries,267.1,820,201.77,0,244.2,0,
04-09-2021,Groceries,235.5,820,194.53,0,219.1,0,
05-09-2021,Groceries,,830.2,198.24,0,212.8,0,
06-09-2021,Groceries,192.9,842.1,194.14,0,195.1,0,
07-09-2021,Groceries,261.7,837.9,197.99,1,236.5,0,
08-09-2021,Groceries,242.2,823.9,197.58,0,250.8,0,
09-09-2021,Groceries,285.3,818.9,188.03,0,259.8,0,
10-09-2021,Groceries,306.9,816.9,193.72,0,293.5,0,
11-09-2021,Groceries,280.2,827.4,197.02,0,255.6,0,
12-09-2021,Groceries,231.3,838.4,187.26,0,234.9,0,
13-09-2021,Groceries,248.8,841.2,195.74,0,229.2,0,
14-09-2021,Groceries,231.1,846.6,200.07,0,238.7,0,
15-09-2021,Groceries,235.3,846.9,201.21,0,230.5,0,
16-09-2021,Groceries,278,834.4,193.05,0,289.8,0,
17-09-2021,Groceries,274.4,831.7,201.47,0,258.9,0,
18-09-2021,Groceries,248.8,841,200.85,0,240.9,0,
19-09-2021,Groceries,222.3,852.4,187.69,0,223.3,0,
20-09-2021,Groceries,220.7,850.7,196.57,0,226.2,0,
21-09-2021,Groceries,241.6,845.6,197,0,232.7,0,
22-09-2021,Groceries,435.5,836.4,202.07,1,450.3,0,
23-09-2021,Groceries,388.9,843.1,197.24,1,356.9,0,
24-09-2021,Groceries,287.5,835.2,201.58,0,289.3,0,
25-09-2021,Groceries,282.5,837.8,193.05,0,269,0,
26-09-2021,Groceries,250.1,849.7,189.85,0,228.8,0,
27-09-2021,Groceries,241.4,850.7,193.57,0,231.3,0,
28-09-2021,Groceries,232.4,849.3,202.3,0,239.8,0,
29-09-2021,Groceries,284.7,830.3,199.75,0,298.1,0,
30-09-2021,Groceries,292.9,829.9,205.22,0,280.9,0,
01-10-2021,Groceries,1246.4,823,190.45,0,322.1,1,demand_spike
02-10-2021,Groceries,278.4,831.8,200.2,0,271.8,0,
03-10-2021,Groceries,257.5,841.1,199.08,0,259.5,0,
04-10-2021,Groceries,216.5,858.5,195,0,196.4,0,
05-10-2021,Groceries,235.5,858.8,199.16,0,231.6,0,
06-10-2021,Groceries,271.9,844.8,196.66,0,247.6,0,
07-10-2021,Groceries,303.6,839.9,197.92,0,285.5,0,
08-10-2021,Groceries,349.5,836.5,198.78,0,344.3,0,
09-10-2021,Groceries,287.8,855.7,199.96,0,293.8,0,
10-10-2021,Groceries,,867.9,196.46,0,241.9,0,
11-10-2021,Groceries,274.8,857.8,203.09,0,285.9,0,
12-10-2021,Groceries,339.2,852.9,195.27,1,346.5,0,
13-10-2021,Groceries,267.6,858.9,203.5,0,247.1,0,
14-10-2021,Groceries,318.8,843.2,191.69,0,305.5,0,
15-10-2021,Groceries,332.1,838.4,192.25,0,332.2,0,
16-10-2021,Groceries,305.7,849.8,192.48,0,318.2,0,
17-10-2021,Groceries,349.7,861.1,199.87,1,366.6,0,
18-10-2021,Groceries,250.3,867.3,192.96,0,253.9,0,
19-10-2021,Groceries,274.9,857,201.96,0,271.1,0,
20-10-2021,Groceries,287.5,850.1,194.05,0,291.4,0,
21-10-2021,Groceries,283,862,197.68,0,266.3,0,
22-10-2021,Groceries,332.8,854.5,198.63,0,313.7,0,
23-10-2021,Groceries,437.7,871.2,192.13,1,436.9,0,
24-10-2021,Groceries,301.3,865.6,190.66,0,310.6,0,
25-10-2021,Groceries,253.3,878.7,197.22,0,264.8,0,
26-10-2021,Groceries,241.6,884,195.03,0,229.8,0,
27-10-2021,Groceries,279,883.9,198.07,0,284.5,0,
28-10-2021,Groceries,331.9,869.4,190.84,0,341.1,0,
29-10-2021,Groceries,343.1,868.6,194.72,0,340.9,0,
30-10-2021,Groceries,303.2,867.9,195.4,0,288.7,0,
31-10-2021,Groceries,281,875.8,186.55,0,279,0,
01-11-2021,Groceries,280.4,869,200.02,0,276.9,0,
02-11-2021,Groceries,302.7,859.9,193.14,0,300,0,
03-11-2021,Groceries,297.9,861.6,201.99,0,295.7,0,
04-11-2021,Groceries,348.7,844.8,193.4,0,358.1,0,
05-11-2021,Groceries,325.3,848.7,194.07,0,301.1,0,
06-11-2021,Groceries,339.3,841.3,191.24,0,324,0,
07-11-2021,Groceries,318.6,846.5,200.61,0,314.7,0,
08-11-2021,Groceries,298.8,851.1,197.9,0,281.6,0,
09-11-2021,Groceries,313.6,846.8,201.61,0,328.3,0,
10-11-2021,Groceries,340,838.6,195.3,0,319.4,0,
11-11-2021,Groceries,380.9,832.7,195.95,0,369.6,0,
12-11-2021,Groceries,363.1,827.8,189.52,0,374.6,0,
13-11-2021,Groceries,372.4,826.2,193.67,0,339.7,0,
14-11-2021,Groceries,304,847.1,196.78,0,311,0,
15-11-2021,Groceries,298.5,848.1,197.63,0,294.2,0,
16-11-2021,Groceries,307.7,841.8,203.27,0,278.4,0,
17-11-2021,Groceries,321.3,548.4,188.85,0,332.7,0,
18-11-2021,Groceries,329.1,541.5,197.01,0,298.2,0,
19-11-2021,Groceries,384.7,531.2,194.64,0,28.9,1,supplier_delay
20-11-2021,Groceries,341.7,541,196.41,0,310,0,
21-11-2021,Groceries,322.3,542.5,196.52,0,293.5,0,
22-11-2021,Groceries,453.4,833.8,195.36,1,468.4,0,
23-11-2021,Groceries,328,835.4,191.67,0,332.9,0,
24-11-2021,Groceries,372.6,822.2,190.94,0,346.3,0,
25-11-2021,Groceries,375.9,827.9,195.08,0,373.3,0,
26-11-2021,Groceries,390.1,834.4,190.54,0,397.6,0,
27-11-2021,Groceries,361.9,837.2,195.67,0,374,0,
28-11-2021,Groceries,325.6,845.2,195.12,0,315.9,0,
29-11-2021,Groceries,329.8,843.4,186.5,0,341.2,0,
30-11-2021,Groceries,323,841.8,203.7,0,315.3,0,
01-12-2021,Groceries,366.1,833,196.42,0,367.3,0,
02-12-2021,Groceries,375.3,826,186.55,0,392.9,0,
03-12-2021,Groceries,388.9,828.3,197.08,0,363.8,0,
04-12-2021,Groceries,373.5,836,195.32,0,345.6,0,
05-12-2021,Groceries,363.5,844.8,190.95,0,345.8,0,
06-12-2021,Groceries,324.7,852.2,197.33,0,300.3,0,
07-12-2021,Groceries,356.2,840.9,192.42,0,335.8,0,
08-12-2021,Groceries,352.4,846.5,196.87,0,356.5,0,
