date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,Unnamed: 7
01-17-2021,PetSupplies,278.7,832.4 pcs,186.84,FALSE,287.6,
31-05-2022,Furnture,237.7,1164,73.88,FALSE,221.1,
23-Jul-22,Appearl,689.7,1433.7,Rs.178.25,TRUE,646.7,
07-23-2020,Appearl,395.4,1284.6,?,0,393.1,
04-13-2020,Apparel,N/A,1302.9,172.19,FALSE,331.4,
02-02-2020,Furnture,223.2,789.2,74.94,0,218.2,
06-08-2022,Automotive Parts,300.8,559.3,216.06,No,288.8,
29-05-2021, Office Supplies,292.2,617.2,Rs.90.22,FALSE,300.2,
25-Feb-21,Toy,355.4,639,234.05,1,358.2,
28-12-2022,GROCERIES,416.9,739,110.43,0,381.1,
06-11-2022,GROCERIES,,763.1,108.14,0,331.9,
20-Jan-22, Apparel,521.5,1318.6,176.54,FALSE,482.1,
25-04-2020,APPAREL,393.4,1291,173.33,0,382,
02-Mar-20,Groceries,215.3,715.5 pcs,106.07,0,197.9,
19-Jun-20,SPORTING GOODS,569.9,1330.4,128.62,0,590.4,
01-02-2022,Groceries,347.9,NULL,106.22,0,313.4,
05-05-2021,pet supplies,243.9,861.5,201.71,FALSE,232.8,
17-03-2020,PET SUPPLIES,309.7,825.1,198.07,TRUE,300.2,
28-12-2020,Pet Supplies,-315.3,837.4,188.99,0,286.7,
23-06-2021,PetSupplies,278.3,837.4,202.43,0,291.2,
01-09-2022,GROCERIES,361.6,774.5,107.68,0,352.1,
08-May-20,toys,307.8,733.7,236.19,No,282.5,
27-Jan-21, Electronics,239.9,554.9,46.87,0,216.7,
29-11-2021,automotive parts,320.8,666.3,223.84,FALSE,297.8,
15-Jun-21,"  BEAUTY	",411.7,-996.3,162.1,0,380.8,
30-Jan-21,Sporting_Goods,494.3,1391.2,126.87,0,455.9,
20-04-2021,OfficeSupplies,319,917,N/A,N,303.9,
22-02-2022,Toy,249.1,674,228.74,0,232.9,
11-11-2021,BEAUTY,null,1001.6,169.96,FALSE,340.9,
25-12-2022,Automotive Parts,373.7,490.7,213.61,0,355.8,
05-16-2020,Electronic,236.5,523.5,$46.22,0,247.6,
04-07-2022, Beauty,428.1,1007.8,164.51,FALSE,427.1,
07-12-2020,Furnture,319.1,812.9,72.37,0,290.5,
02-Dec-22,GROCERIES,413.9,,107.46,0,393.6,
20-02-2021,Furniture,225,921.9,75.77,FALSE,232,
29-Sep-21,Grocerys,287.5,803.1,108.19,No,270.8,
02-Nov-21,TOYS,281.7,,236.15,0,280.6,
25-11-2020,Pet Supplies ,327.8,763.0 pcs,203.19,0,316.1,
15-11-2022,OfficeSupplies,464.5,738.8,87.94,0,467.3,
19-10-2021,beauty,343,694.2,165.65,FALSE,353.2,
06-24-2022, Beauty,492.2,1013.6,167.18,FALSE,490.9,
04-05-2020,Pet Supplies,206.7,829.3,196.18,0,201.6,
11-12-2022,Grocery,379.4,613.7,104.25,0,344.7,
27-Apr-21,Auto Parts,314.9,632.4,211.6,0,315.8,
02-02-2020, Beauty,269.1 units,1036.5,162.91,0,277.2,
23-07-2020,Furnture,290.7,missing,73.52,0,266.4,
26-Oct-20,office supplies,326.3,838.9,89.33,N,314,
30-08-2020,apparel,431.3,1231.2,168.39,0,403.3,
24-08-2021,Electronic,152.4,522.1,46.25,0,156,
01-08-2021,Apparel,431,N/A,159.68,0,434.1,
02-May-20,Furniture,176.4,783.7,74.4,FALSE,174.6,
04-03-2021,Furnture,246.3,912.3,72.6,0,229.3,
20-10-2022,Electronis,260.6,296.5,46.46,0,243.8,
16-05-2022,Sporting_Goods,583.6,1415.7,129.39,N,579.9,
28-02-2020,Sporting Goods,528.4,1409.9,129.8,0,490.2,
08-Aug-20,groceries,349.4 units,585.6,106.02,1,326.1,
02-05-2022,Automotive-Parts,361.7,541.2,216.6,0,null,
12-07-2022,groceries,387.1,611.4,109.92,0,359.6,
04-07-2022,GROCERIES,267,790,104.86,0,242.1,
26-06-2021,PET SUPPLIES,321.4,816.9,198.1,N,301.9,
08-28-2020, Electronics,183.4,542.4,47.69,0,171,
13-05-2020,PetSupplies,242.3,834.1,198.66,0,238.9,
21-06-2021,"   Toys	",316.6,649.1,241.03,0,297.5,
22-12-2021,ELECTRONICS,253.4,375.5,47.28,0,239.5,
24-Nov-20,Grocery,253.7,580.3,108.83,0,263.5,
26-12-2021,Electronis,260.6,-238.4,45.85,No,61.6,
15-03-2021,Furniture ,190.1,958.7,73.75,0,182.1,
18-Oct-20,BEAUTY,317.3,1085.3,166.68,0,331.5,
02-08-2020,pet supplies,N/A,752,198.95,TRUE,338,
05-06-2021,toys,311.7,638.7,234.73,0,302,
02-Feb-21,AUTOMOTIVE PARTS,367.6,599.9,222.86,0,351.4,
12-12-2021,Electronic,250.5,388.5,46.25,0,2589,
19-05-2022, Apparel,655.5,1425.1,168.72,TRUE,615.4,
08-31-2022,Furnture,373.2,NULL,73.2,FALSE,N/A,
23-Dec-20,apparel,485,N/A,170.67,0,491.1,
11-05-2021,Office Supplies,297.9,937,86.87,0,272.6,
21-08-2021,sporting goods,531.5,1319.3,125.16,0,516.1,
24-Mar-20,Sporting Goods,644.6,1428.4,122.53,TRUE,,
11-03-2020,AUTOMOTIVE PARTS,357.1,NULL,211.97,0,330.4,
16-Oct-21, Office Supplies,577.9,835.3,$87.83,1,548.3,
20-04-2022,Furniture ,210.4,1172.7,74.68,0,190.9,
10-May-22,Beauty,431.8,1033.6,162.69,FALSE,437.2,
29-05-2020,toys,324.7,715,245.06,N,301.8,
22-05-2021,Groceries,309.2,675,105.25,0,285,
15-Jun-22,Furniture,288.8,1135.5,74.72,0,266.7,
13-08-2021, Toys,382.6,628.8,225.89,0,354.8,
05-14-2021,Appearl,433.8,1302,171.48,FALSE,393,
12-05-2021,automotive parts,309.5,,215.38,0,316.7,
07-27-2020,"  FURNITURE	",281.2,837.3,Rs.71.97,0,265,
07-Jul-22, Toys,null,584.2,239.56,0,400.4,
30-12-2020,PET SUPPLIES,328.2,832.9,189.62,0,311.6,
04-10-2022,Toy,361.6,618.4,238.93,0,362.9,
03-Mar-21, Office Supplies,366,893.5,89.24,0,380.8,
10-26-2022,sporting goods,491.1,1461.3,129.25,No,508.7,
16-Aug-22,electronics,226.8,241.1,47.15,N,236.3,
04-11-2022,Electronics,322.7,303.5,47.17,0,321.1,
06-13-2021,ELECTRONICS,255.8,520.5,47.16,No,262.7,
13-12-2020,Grocery,273.2,586.4,109.34,N,272.4,
09-03-2022,Beauty,540.5,1043.1,162.96,Y,511.6,
15-08-2022,Groceries ,265.4,776.4,107.64,N,269,
06-01-2020,Sporting Goods,654.5,1098,129.43,TRUE,119.3,
02-28-2020,ELECTRONICS,266.8,505.2,46.37,0,N/A,
02-06-2021, Apparel,435.1,1297.4,167.98,No,407.7,
29-04-2021,Pet Supplies ,NA,859.2,195.64,N,257.5,
08-24-2020, Beauty,351.7,1078.4,164.42,N,342.8,
04-09-2021,electronics,260.6,498.2,46.08,1,242.1,
31-Oct-22,PetSupplies,358.5,722.1,null,0,330.5,
05-11-2021,furniture,408.1,1011,75.51,FALSE,375.2,
02-02-2022, Apparel,472.2,1341.5,168.16,0,492.1,
31-May-20,OfficeSupplies,254.5,915.6,N/A,0,253.3,
30-05-2022,toys,341.9,562.2,238.14,No,321.4,
07-10-2022,Beauty,443.8,959.2,165.87,0,410.8,
06-Jan-21,Furniture,252.7,860.9,70.48,0,236.8,
22-Aug-21,Sporting Goods,480.3,1328.5,131.5,0,495.4,
07-03-2020,Grocery,251.4,691.2,111.12,0,229.5,
04-17-2022,sporting goods,547.5,1437.7,131.05,No,514.7,
19-08-2020,BEAUTY,353.5,1097.7,164.02,0,360,
08-25-2021,Beauty,389.1,1019.3,160.71,FALSE,371.5,
24-04-2021,beauty,371.5,1022.6,163.64,FALSE,337,
11-08-2022,Toy,394,575.1,226.46,0,411.4,
01-01-2023,Furniture ,338.9,1115.7,74.32,0,344.6,
11-09-2021,PetSupplies,357,NA,188.94,0,357.4,
22-12-2021,Toys,1169.4,690.7,242.56,0,297.9,
03-19-2022,Toys,296.6,637.5,240.91,FALSE,283.6,
18-11-2020,Apparel,476.9,1256.2,172.29,FALSE,476,
06-May-20,automotive parts,303.3,831.1,215.72,0,283.2,
30-Aug-20,pet supplies,295.9,769,Rs.195.24,0,282.8,
11-25-2021, Toys,327.9,649.2 pcs,235.88,0,303.6,
03-10-2021,Pet Supplies,350.5,474.2,190.96,0,32.6,
01-Jul-21,OFFICE SUPPLIES,330.8,900,88.28,0,346.3,
10-05-2022, Electronics,315,294.2,45.53,0,324.7,
04-28-2021, Apparel,,1283.9,165.67,FALSE,421.1,
06-06-2022,pet supplies,448.3,834.6,198.23,1,455.5,
02-28-2021,Sport Goods,512.6,1360,130.01,0,484.2,
01-Jul-20, Electronics,200.8,-560,44.75,N,198.4,
08-19-2021,Automotive-Parts,263.9,681.9,220.65,FALSE,238.4,
24-09-2022,GROCERIES,343.7,764.2,105.29,0,null,
09-26-2021,Furniture ,379.5,973.5,77.25,0,342.7,
15-06-2020,ELECTRONICS,180.9,567.5,47.43,No,181,
12-Jun-22,BEAUTY,590,1037.3,161.51,1,534.9,
19-06-2020,Automotive Parts,394.4,861.2,222.9,1,382.6,
21-09-2022,Furnture,417.6,1148.4,999999,FALSE,417.8,
26-Mar-22,Sporting Goods,858.3,1399.5,131.14,1,836.3,
16-12-2020,Furnture,1006.6,842.6,74.5,0,283.4,
14-05-2022,GROCERIES,353.2,764.1,108.14,N,356.3,
06-12-2021,SPORTING GOODS,454.3,1454.9,126.44,0,436.6,
26-Jan-20,pet supplies,240.3,841.9,196.76,0,231,
10-14-2020,Apparel,438.4,1231.4,169.96,FALSE,448.2,
15-08-2021,GROCERIES,247.6,717.2,108.01,FALSE,230.3,
09-04-2022,groceries,375.7,756.3,107.92,0,340.3,
07-Oct-21,Appearl,540.8,1310.2,169.34,0,515.1,
02-04-2020,Sporting Goods,534.8,1429.2,126.53,FALSE,519.2,
12-Oct-22,sporting goods,550,1435.9,130.71,0,535.6,
24-Aug-21,BEAUTY,423.8,1011.6,Rs.164.4,0,389.6,
22-05-2021,Automotive-Parts,338.8,690.5,,0,310,
07-26-2020,OfficeSupplies,263.3,867,87,0,240.8,
12-09-2021,Electronics,179.8,468.9,46.1,0,183.5,
06-19-2020,Groceries,372.2,614.2,109.76,Yes,378.9,
06-11-2021,beauty,498.9,991,167.38,0,491.2,
10-04-2021, Apparel,null,1351.1 pcs,167.95,No,368.1,
24-11-2022,BEAUTY,409.5,995.5,160.94,FALSE,420.8,
02-Jul-22,Grocery,N/A,775.9,999999,Yes,432.2,
12-02-2022,Pet Supplies ,999999,822.3,193.39,0,334.5,
29-Jan-20,FURNITURE,253.3,757.2,72.96,FALSE,244.7,
09-Dec-22,Auto Parts,416.7,484.2,217.03,N,404.3,
05-08-2021,Grocery,310.7,685.4,107.43,No,308.2,
02-08-2022,Electronic,238.6,253.1,47.81,FALSE,242.1,
26-06-2020,pet supplies,445.5,784.9,193.6,1,414.3,
06-Mar-21,toys,241.7,651.3,238.53,0,243.7,
08-14-2022,Pet Supplies ,366.7,738.3,199.89,No,371.6,
08-03-2022,apparel,436.8,1337.8,175.67,0,412.1,
29-08-2021,"  FURNITURE	",346.6,977.4,76.67,FALSE,315.6,
19-12-2022,"  Grocery	",NULL,761.5,103.26,FALSE,352.4,
11-04-2021,APPAREL,428.7,1295.9,169.6,0,386.6,
14-06-2020,Automotive-Parts,-,867.2,208.75,No,280.3,
27-04-2021,Beuaty,405.8,1016.9,161.91,FALSE,386,
11-08-2021, Beauty,317.1,1002.2,$165.55,N,306.4,
04-16-2020,Pet Supplies ,253.8,780.9,NULL,0,263.2,
25-06-2022,PET SUPPLIES,324.5,789.7,194.12,0,313.8,
07-21-2022,office supplies,342.5,999999,90.58,0,355.1,
09-04-2021,Appearl,500.2,1268.7,166.91,0,475.9,
26-10-2020,Furnture,361.4,776.5,74.39,FALSE,368.5,
15-Nov-20,TOYS,363.5,606.7,$238.58,TRUE,335.4,
12-06-2020,APPAREL,484.5 units,759.2,164.72,0,43.9,
11-16-2020,Office Supplies,355.6,821.6,84.89,0,362.7,
26-Dec-22,furniture,336,1128.2,75.23,0,303.9,
22-05-2021,furniture,229.8,N/A,75.91,0,212.8,
21-07-2020,Pet Supplies ,249.2,782.3,195.88,FALSE,247,
02-04-2020,Automotive-Parts,344.1,787.9,220.81,0,356.9,
01-08-2022,Grocerys,261.9,803.7,107.59,FALSE,259.8,
23-Dec-21,Sport Goods,543.1,786.9,128.93,0,542.5,
31-01-2020,"  sporting goods	",542.2,-1414.7,127.27,No,515.9,
10-01-2021,pet supplies,296,840.7,191.56,FALSE,302.8,
29-09-2020,Office Supplies,307,837,92.13,0,288.1,
29-Dec-22,automotive parts,430.2,491.4,216.14,N,429.8,
06-Sep-20,Sporting_Goods,424.1,1384.5,129.9,0,?,
18-03-2021,ELECTRONICS,327.4,474.1,47.93,0,308.6,
13-Sep-20,TOYS,414.8,635.2,231.1,1,424.5,
13-08-2022,GROCERIES,317.9,-511,106.43,0,320.1,
15-10-2021,Auto Parts,314.3,680.4,217.12,0,288.1,
22-Apr-21,Automotive Parts,352.4,609.6,216.86,FALSE,366.4,
21-09-2022,Beauty,713.6,930.2,165.84,1,652.8,
11-07-2022,Appearl,478.8,1378.1,175.49,0,479.1,
03-07-2020,Pet Supplies,285.9,817,$193.42,0,286.7,
03-02-2021,Pet Supplies ,269.4,811.4,190.34,N,256.2,
18-Sep-21,toys,365.4,640.8,237.7,0,336.2,
09-19-2022,Sport Goods,481,1470.8,131.33,0,463.4,
31-05-2020,toys,309.6,714.4,242.36,0,299.4,
10-30-2020,Beuaty,365.4,823.9,163.86,0,337.2,
08-18-2020,Pet Supplies ,250.9,754.5,200.72,No,253.6,
15-05-2020,automotive parts,297.1,434.2,213.76,FALSE,276.4,
30-12-2020,OfficeSupplies,380.8,855.7,89.9,N,377,
12-08-2020,Sporting Goods,462.8,1391,128.91,0,417.6,
26-12-2020,Beauty,425.2,1030.5,163.86,Yes,421.4,
20-Jul-21,"  Apparel	",417,1291.7,164.98,0,3981,
01-01-2022,Furnture,328.9,1048.3,77.12,N,297.7,
22-Jun-20, Office Supplies,205.1,922.7,86.95,0,212.7,
23-03-2022, Apparel,458.3,1329.2,171.85,FALSE,429.9,
29-08-2022, Apparel,445.3,1411.5,171.31,FALSE,433.3,
01-24-2021,Sporting_Goods,542.8,1394.4,128.76,N,520.2,
12-04-2021,toys,251.2,628.2,243.08,N,252.2,
07-01-2020,Office Supplies,477.6,895.2,88.95,Yes,451.9,
05-01-2020,beauty,399.3,1067.3,168.98,N,373.4,
01-07-2020,Office Supplies,399.8,900.2,92.05,Yes,411.8,
09-Jun-21,TOYS,339.2,627.5,247.4,0,343.3,
11-02-2020,Electronics,201,254.2,$47.64,0,19.2,
22-10-2022,Toy,365,604.5,236.9,0,NULL,
12-03-2020,furniture,446.4,806.7,74.19,TRUE,464.9,
17-Oct-20,Grocerys,282.8,608.1,105.98,FALSE,257.4,
04-16-2020,sporting goods,565.3,1350.5,127.1,FALSE,558.6,
07-10-2020,Automotive Parts,263,744.5,215.54,0,237,
31-12-2021, Office Supplies,481.8,747.1,91.13,FALSE,484,
08-11-2022,Furniture ,354.7,1166.3,Rs.76.61,0,363.1,
11-Oct-20,Beuaty,297.5,1095.8,164.29,N,287.2,
28-08-2021,FURNITURE,360.6,978.4,73.38,0,358.6,
04-12-2021,BEAUTY,389.6,955.2,167.46,0,358.7,
28-03-2020,FURNITURE,-184.2,781.4,77.91,N,190.4,
04-Jan-20,Apparel,600.6,712.1,172.11,TRUE,557.1,
11-07-2020,Toys,312.7,650.9,233.95,No,305.5,
04-08-2021,furniture,333.2,982.8,74.9,0,346.7,
25-08-2021,Furniture,354.6,963,74.65,FALSE,326.2,
03-Feb-21, Apparel,415.1,-1295.1,167.2,0,424.1,
10-06-2021,ELECTRONICS,185.5,457.7,46.67,0,168.1,
03-11-2020,FURNITURE,N/A,792,72.5,0,320.6,
20-Mar-22,Furnture,1221.1,1113.3,76.92,1,269.4,
25-Jul-20,Toys,336.4,640.7,234.82,0,320.8,
06-11-2022,Pet Supplies ,381.7,716.4,201.54,FALSE,385.4,
19-Jul-21,toys,999999,NULL,244.69,1,451.2,
17-Dec-22,"  Groceries 	",419.1,737.5 pcs,108.23,No,408.5,
29-07-2022,SPORTING GOODS,574.1,999.7,128.19,FALSE,601.8,
11-10-2022,"  Auto Parts	",293.2,524.2,214.75,No,271.2,
06-05-2020,TOYS,264.5,748.7,-,0,261.1,
06-May-20,Sporting Goods,545.9,1351.7,999999,0,544.2,
14-01-2021,GROCERIES,371.9,523.3,106.36,0,374.3,
22-07-2021,Appearl,NULL,1280.2,167.93,0,448.6,
25-04-2022,toys,300.7,623.5,238.41,0,308.8,
12-01-2022,Grocery,382,794.1,102.79,0,367.8,
07-01-2021,automotive parts,1284.4,679.4,218.83,N,?,
15-02-2022,OFFICE SUPPLIES,410,732.8,90.44,0,406.9,
01-Aug-20,AUTOMOTIVE PARTS,259.4,768.6,223.53,0,256.4,
30-07-2021,Appearl,527.2,1289.4,172.18,1,544.1,
25-06-2022,apparel,null,1417.6,168.51,N,378.4,
09-01-2020,Automotive Parts,227.9,764.9,220.75,N,228.5,
16-Feb-21, Apparel,446.3,1256.6,170.83,0,402.5,
17-Mar-20,"  Electronis	",234.5,496.2,47.72,0,243.8,
13-11-2020,office supplies,421.1,789.8,89.27,No,417.1,
02-12-2022,AUTOMOTIVE PARTS,412.6,464,221.4,FALSE,407.5,
09-11-2020,BEAUTY,308.4,1115.9,161.04,No,999999,
10-03-2021,PetSupplies,251,843.4,199.71,0,230.9,
01-12-2020,Beauty,315,1080.6,162.96,FALSE,315.6,
23-07-2022,TOYS,383.4,587.3,237.14,FALSE,350.9,
06-05-2021,office supplies,335.4,915.3,91.43,0,331.8,
22-03-2021, Beauty,371,989.6,999999,No,339.2,
27-Aug-22,BEAUTY,437.3,946.3,166.57,0,447.8,
19-07-2021,OFFICE SUPPLIES,285.3,874.1,89.86,No,274.4,
17-03-2021,Toys,256.8,640.5,241,0,234,
30-Jun-20,automotive parts,251.1,null,214.94,0,259.6,
25-04-2020,PET SUPPLIES,272.4,786.9,200.23,FALSE,260.3,
07-20-2021,Electronis,212.5,475.1,46.43,0,210.2,
20-Sep-21,Sporting_Goods,449.4,1418.4,123.57,0,425,
19-Sep-21,Furnture,373.6,949.5,75.3,0,343.8,
10-10-2022,PET SUPPLIES,344.9,746.8,196.3,0,348.8,
08-Aug-22,Office Supplies,349.7,701.6,88.98,0,354.3,
10-04-2022,Pet Supplies,266.5,855.5,197,0,255.7,
02-05-2022,Pet Supplies ,358,826.3,192.43,0,344.1,
19-Sep-21,GROCERIES,283.8,,109.32,0,262.5,
24-Mar-22,SPORTING GOODS,599.7,1405.7,NA,0,582.5,
07-04-2022,Pet Supplies,319.1,834.6,195.9,0,326,
10-Sep-22,Apparel,512.8,1347.4,169.51,N,null,
27-06-2020, Toys,316.1,666.6,240.21,0,285.6,
08-22-2021,"  Automotive-Parts	",278.1,677,223.45,0,283.1,
10-22-2020,OfficeSupplies,391.4,811.4,86.18,0,391.4,
27-Mar-22,"  Grocerys	",326.3,,105.73,0,331.7,
03-15-2021, Toys,244.9,659.2,230.92,0,247.7,
05-25-2020,Sporting Goods,464.8,1359,130.08,No,445.1,
18-02-2022,office supplies,457.8,725.4,90.97,0,439.8,
10-09-2022,beauty,737.2,475.8,162.74,TRUE,89,
03-23-2021,Sport Goods,476.1,1365.9,122.04,0,468.5,
09-Jan-21,Grocery,,535.8,108.51,0,317.8,
31-01-2022,Clothing,419.2,1353,171.59,FALSE,404.5,
22-04-2021,SPORTING GOODS,580.3,1320.5,122.84,FALSE,583,
05-Aug-20,Clothing,407.4,missing,161.67,0,405.7,
12-Nov-21,sporting goods,548.1,1418.3,128.86,0,540.6,
01-28-2021,FURNITURE,262.5,881.8,75.3,FALSE,243,
21-07-2021,Automotive-Parts,275.5,672.7,218.51,N,255.9,
08-09-2022,groceries,349.5,787.8,107.32,0,351.2,
17-11-2021,Pet Supplies ,379.9,809.8,198.85,0,347.7,
11-Jan-21, Toys,245.8,629.7,241.16,No,NULL,
18-02-2022,electronics,341.9,231.1,45.78,N,340.9,
11-09-2021,Sporting Goods,NULL,1372.9,125.82,0,473.2,
04-10-2022,PetSupplies,351.9,745.6 pcs,203.94,0,331,
11-Jul-20,Pet Supplies,310.4,753.7,194.28,0,324.7,
07-24-2022,Furniture ,330.5,1148.7,73.28,0,299.9,
09-09-2020,apparel,384.6,1264.4,170.33,No,374.9,
25-Sep-20,Sport Goods,?,1396,128.33,0,459.7,
24-03-2022,beauty,437.3,NULL,164.34,0,447.4,
25-11-2021,AUTOMOTIVE PARTS,358.9 units,659.1,218.99,N,365.6,
16-Nov-20, Toys,265,615.3,241.4,N,242.1,
15-Oct-20,Apparel,451.6,1228.3,166.82,No,440.4,
12-06-2022,GROCERIES,301,-772.3,107.69,0,299.4,
21-11-2021,Grocerys,317.2,829.2,106.41,0,330,
03-15-2022,OfficeSupplies,514.1,-,?,1,501.7,
23-05-2022,Beauty,446.8,1021.9,168.7,0,444.9,
03-12-2020,Grocery,315.8,643.7,108.91,FALSE,326.1,
05-08-2021,Pet Supplies ,374.5,768.9,190.77,0,362.6,
20-Feb-21,Apparel,459.1,1260.2,174.35,N,NA,
13-07-2021,"  PET SUPPLIES	",272.4,800.8,193.05,N,274.9,
09-25-2020,Furniture,485,missing,74.64,TRUE,453.3,
31-Jul-21,office supplies,370.9,449.4,-,FALSE,370.1,
17-Mar-21,Grocerys,328.6,?,107.57,N,306.6,
13-07-2022,office supplies,341.6,710.1,90.33,0,342.4,
11-09-2021,automotive parts,301.6,663,217.46,FALSE,275.1,
08-01-2020,APPAREL,393.1,1279.4,169.7,0,406.5,
13-Jul-20,Automotive Parts,230.5,797.2,218.49,0,227.8,
10-Aug-21,SPORTING GOODS,506.1,1334.7,127.41,0,485.5,
24-05-2022,toys,332.7,576.2,241.74,0,300.2,
07-13-2020,"  Toys	",313.5,649.7,$231.56,FALSE,325.4,
10-12-2020, Electronics,217,515.3,46.74,0,2215,
06-12-2020,"  Electronics	",160.8,356.4,47.69,0,22.7,
11-12-2022,Furnture,385.3,1165.7,74.25,0,363.9,
22-May-20,toys,297.9,726.8,237.42,0,300.5,
02-24-2020,Toys,209.8,776.9,237.81,FALSE,199.8,
18-12-2021,Sporting Goods,563.1,1406.8,125.95,No,510.4,
06-08-2022, Electronics,280.7,251.7,47.39,FALSE,272.6,
06-16-2020,Auto Parts,249.6,866.7,$224.9,0,235.2,
15-06-2020,Groceries ,189.7,627.5,110,N,178.6,
06-19-2022,furniture,262.5,1149.9,75.71,FALSE,237.5,
26-09-2020,Furnture,null,783.8,73.17,1,439.4,
02-22-2022,SPORTING GOODS,513.6 units,1427.5,130.45,0,497,
03-28-2020,groceries,245.9,670.9,106.51,0,243.6,
24-03-2022,electronics,360.3,305.8,46.8,0,339.8,
26-10-2020,AUTOMOTIVE PARTS,287,707.2,221.93,0,291.4,
06-01-2020,"   Toys	",226.6,803.9,244.67,N,233.2,
02-28-2022,Automotive-Parts,391.4,619.9,225.26,0,387.9,
15-Sep-22,BEAUTY,490.5,937.6,158.12,0,475.4,
09-22-2022,SPORTING GOODS,581.9,1429.8,126.51,0,570.9,
28-Oct-20,automotive parts,292.2,679.4,221.53,FALSE,299.4,
18-Jul-21,Toys,348.6,651.2,242.55,No,331.9,
08-23-2020,PetSupplies,293.5,746.7,201.39,0,282.4,
17-03-2022,Beuaty,419.2,1007,162.61,0,398.7,
10-05-2022,AUTOMOTIVE PARTS,330,542.8,217.35,FALSE,312.8,
03-Aug-20,Toy,321.9,655.3,234.34,0,292.5,
28-03-2020,pet supplies,231.3,815,204.38,FALSE,240.8,
18-12-2020, Apparel,468.3,1253.6,172.22,FALSE,452.9,
17-Mar-21,Clothing,376.7,1295.4,170.77,0,384,
11-03-2022,OFFICE SUPPLIES,425.4,727.3,90.91,0,406,
16-Aug-21,ELECTRONICS,161.7,530.2,48.19,0,149.5,
03-May-20,BEAUTY,390.3,1087.9,165.9,0,396.9,
14-01-2022,groceries,484.3,789,105.71,TRUE,493.2,
29-05-2022,Automotive-Parts,293.5,520,219.54,FALSE,292.9,
25-12-2020,Sporting_Goods,497.3,1391.2,129.24,0,463.3,
12-08-2020, Toys,328.2,647.5,234.62,No,303.8,
09-02-2021,Beauty,296.4,984.4,170.48,0,268.9,
24-Jul-21,BEAUTY,465.7,1017.6,166.51,0,468.1,
24-06-2020,Apparel,388.9,1316,172.83,0,389.1,
23-12-2022,OfficeSupplies,537.3,NULL,89.69,0,null,
09-05-2021,Apparel,412.2,1305.9,172.77,N,376.3,
04-17-2021,Grocerys,319.1,613.4,102.38,0,289.7,
06-11-2021,APPAREL,521.2,1294.7 pcs,168.58,N,526.8,
19-02-2021,groceries,338.6,298.3,108.02,FALSE,339.5,
21-Jun-21,Electronics,226.8,528.2,48.78,0,,
17-10-2020,Appearl,512.5,1215.4,Rs.169.69,FALSE,525.3,
12-02-2021,Sport Goods,602.6,1353.3,127.73,0,543.3,
14-07-2020, Apparel,372.4,1310,170.84,0,336.9,
14-03-2021,PetSupplies,233.9,838.8,197.79,0,216.3,
07-02-2020,Automotive Parts,354.9,772.2,217.94,0,327,
04-09-2020,Automotive-Parts,266.4,741.2,213.79,FALSE,258,
10-27-2020,APPAREL,426.3,1232.2,171.42,0,401.6,
12-09-2020,Electronic,138.8,560.1,47.27,0,130.8,
14-Apr-22,Appearl,453.4,1368.7,171.9,0,468.5,
20-08-2022,Pet Supplies ,368.8,756.4,195.27,0,366.2,
25-07-2022,office supplies,305.9,698.7,88.36,No,295,
25-05-2021,FURNITURE,null,1003.1,Rs.74.37,N,224.3,
05-23-2022,toys,342.2,569.2,232.7,0,344.4,
14-11-2021, Office Supplies,426,818.7,88.02,N,403.2,
04-23-2021,Auto Parts,361,missing,221.65,0,346.3,
28-07-2021, Apparel,444.3,1288.4,172.9,FALSE,447.5,
05-08-2022,APPAREL,472.4,1402.5,172.66,0,443.9,
09-19-2022,TOYS,359.5,617,229.05,0,324.8,
07-12-2022,APPAREL,536.5,1379.1,171.34,FALSE,513,
13-01-2021,BEAUTY,332.8,1037.8,172.1,FALSE,300,
06-10-2020,Toys,256.5,652.2,245.84,0,261.9,
13-09-2020,Automotive Parts,356.2,-,218.59,Yes,340.5,
04-03-2022,Apparel,449,1351,169.49,0,445.3,
02-19-2020,ELECTRONICS,240,540.4,47.51,FALSE,249.1,
25-Apr-20,SPORTING GOODS,517.4,1349.1,128.65,0,478.9,
10-Nov-22,Grocerys,427.1,744.4,105.99,0,NULL,
29-Aug-21, Electronics,-174.2,512.4,47.06,FALSE,175.3,
09-08-2021,Pet Supplies ,299.8,801,199.65,0,295,
05-05-2020,PET SUPPLIES,212.4,837.1,195.04,FALSE,219.3,
13-01-2020,apparel,447,784.8,162.92,0,59,
18-Jan-20, Toys,666.9,820,235.86,FALSE,195.9,
03-18-2020,apparel,999999,1240.6,169.29,FALSE,426.6,
02-15-2020,toys,220.8,793.3,247.95,0,223.2,
07-13-2022,GROCERIES,362.2,788.2,109.24,1,354.5,
17-Nov-22,"  Automotive-Parts	",?,470.8,223.65,TRUE,501,
14-05-2020,BEAUTY,413.7,1104.4,167.01,0,424.7,
26-Oct-21,apparel,451.9,1339.1,166.39,N,420.9,
15-05-2021,Beauty,407.3,1045.8,164.81,0,426.4,
22-Jun-20,SPORTING GOODS,506.8,1364.9,127.81,0,506.4,
02-10-2022,BEAUTY,403.4,949.2,163.06,0,390.3,
